mc,L,F,q,s_max_den,n_density,iteration
0,30,2,10,0.0033333333333333335,0.1810344827586207,8
0,30,2,10,0.0033333333333333335,0.1810344827586207,10
0,30,2,10,0.0033333333333333335,0.1810344827586207,12
0,30,2,10,0.0033333333333333335,0.18045977011494252,15
0,30,2,10,0.0033333333333333335,0.18045977011494252,18
0,30,2,10,0.0033333333333333335,0.18045977011494252,22
0,30,2,10,0.0033333333333333335,0.17873563218390803,27
0,30,2,10,0.0033333333333333335,0.17873563218390803,32
0,30,2,10,0.0033333333333333335,0.17873563218390803,39
0,30,2,10,0.0033333333333333335,0.17873563218390803,48
0,30,2,10,0.0033333333333333335,0.1781609195402299,58
0,30,2,10,0.0033333333333333335,0.17758620689655172,71
0,30,2,10,0.0033333333333333335,0.1764367816091954,86
0,30,2,10,0.0033333333333333335,0.17471264367816092,104
