"mc","L","F","q","s_max_den","n_density","iteration"
3,50,2,300,0.0012,0.00755102040816327,25657
3,50,2,300,0.0016,0.00204081632653061,50484
3,50,2,300,0.0016,0.00122448979591837,99334
3,50,2,300,0.0016,0.000816326530612245,195455
3,50,2,300,0.0016,0.000816326530612245,384586
3,50,2,300,0.0016,0.000816326530612245,756729
4,50,2,300,8e-04,0.0293877551020408,1
4,50,2,300,8e-04,0.0293877551020408,2
4,50,2,300,8e-04,0.0293877551020408,4
4,50,2,300,8e-04,0.0293877551020408,8
4,50,2,300,8e-04,0.0293877551020408,15
4,50,2,300,8e-04,0.0293877551020408,29
4,50,2,300,8e-04,0.0289795918367347,58
4,50,2,300,8e-04,0.0289795918367347,114
4,50,2,300,8e-04,0.0287755102040816,225
4,50,2,300,8e-04,0.0287755102040816,442
4,50,2,300,8e-04,0.0279591836734694,870
4,50,2,300,8e-04,0.0253061224489796,1712
4,50,2,300,8e-04,0.023469387755102,3368
4,50,2,300,8e-04,0.0181632653061224,6627
4,50,2,300,8e-04,0.0110204081632653,13039
4,50,2,300,0.0012,0.00571428571428571,25657
4,50,2,300,0.0016,0.00244897959183673,50484
4,50,2,300,0.0016,0.000612244897959184,99334
4,50,2,300,0.0016,0.000408163265306122,195455
4,50,2,300,0.0016,0.000408163265306122,384586
4,50,2,300,0.0016,0.000408163265306122,756729
5,50,2,300,8e-04,0.0289795918367347,1
5,50,2,300,8e-04,0.0289795918367347,2
5,50,2,300,8e-04,0.0289795918367347,4
5,50,2,300,8e-04,0.0289795918367347,8
5,50,2,300,8e-04,0.0289795918367347,15
5,50,2,300,8e-04,0.0287755102040816,29
5,50,2,300,8e-04,0.0287755102040816,58
5,50,2,300,8e-04,0.0287755102040816,114
5,50,2,300,8e-04,0.0285714285714286,225
5,50,2,300,8e-04,0.0283673469387755,442
5,50,2,300,8e-04,0.0275510204081633,870
5,50,2,300,8e-04,0.0257142857142857,1712
5,50,2,300,8e-04,0.023265306122449,3368
5,50,2,300,0.0012,0.0185714285714286,6627
5,50,2,300,0.0012,0.0114285714285714,13039
5,50,2,300,0.0012,0.00571428571428571,25657
5,50,2,300,0.0012,0.00183673469387755,50484
5,50,2,300,0.0016,0.000816326530612245,99334
5,50,2,300,0.0016,0.000816326530612245,195455
5,50,2,300,0.0016,0.000816326530612245,384586
5,50,2,300,0.0016,0.000816326530612245,756729
1,50,2,400,8e-04,0.0316326530612245,1
1,50,2,400,8e-04,0.0316326530612245,2
1,50,2,400,8e-04,0.0316326530612245,4
1,50,2,400,8e-04,0.0316326530612245,8
1,50,2,400,8e-04,0.0316326530612245,15
1,50,2,400,8e-04,0.0316326530612245,29
1,50,2,400,8e-04,0.0312244897959184,58
1,50,2,400,8e-04,0.0312244897959184,114
1,50,2,400,8e-04,0.0304081632653061,225
1,50,2,400,8e-04,0.0304081632653061,442
1,50,2,400,8e-04,0.0291836734693878,870
1,50,2,400,8e-04,0.026734693877551,1712
1,50,2,400,8e-04,0.0238775510204082,3368
1,50,2,400,8e-04,0.02,6627
1,50,2,400,0.0012,0.0138775510204082,13039
1,50,2,400,0.0012,0.00591836734693878,25657
1,50,2,400,0.0016,0.00142857142857143,50484
1,50,2,400,0.0016,0.000204081632653061,99334
1,50,2,400,0.0016,0.000204081632653061,195455
1,50,2,400,0.0016,0.000204081632653061,384586
1,50,2,400,0.0016,0.000204081632653061,756729
2,50,2,400,8e-04,0.026734693877551,1
2,50,2,400,8e-04,0.026734693877551,2
2,50,2,400,8e-04,0.026734693877551,4
2,50,2,400,8e-04,0.026734693877551,8
2,50,2,400,8e-04,0.026734693877551,15
2,50,2,400,8e-04,0.026734693877551,29
2,50,2,400,8e-04,0.026734693877551,58
2,50,2,400,8e-04,0.026734693877551,114
2,50,2,400,8e-04,0.026530612244898,225
2,50,2,400,8e-04,0.026530612244898,442
2,50,2,400,8e-04,0.0251020408163265,870
2,50,2,400,8e-04,0.0236734693877551,1712
2,50,2,400,8e-04,0.0204081632653061,3368
2,50,2,400,8e-04,0.0177551020408163,6627
2,50,2,400,0.0016,0.0116326530612245,13039
2,50,2,400,0.0016,0.00755102040816327,25657
2,50,2,400,0.002,0.00326530612244898,50484
2,50,2,400,0.002,0.000816326530612245,99334
2,50,2,400,0.002,0.000408163265306122,195455
2,50,2,400,0.002,0.000408163265306122,384586
2,50,2,400,0.002,0.000408163265306122,756729
3,50,2,400,4e-04,0.0297959183673469,1
3,50,2,400,4e-04,0.0297959183673469,2
3,50,2,400,4e-04,0.0297959183673469,4
3,50,2,400,4e-04,0.0297959183673469,8
3,50,2,400,4e-04,0.0297959183673469,15
3,50,2,400,8e-04,0.0295918367346939,29
3,50,2,400,8e-04,0.0295918367346939,58
3,50,2,400,8e-04,0.0295918367346939,114
3,50,2,400,8e-04,0.0291836734693878,225
3,50,2,400,8e-04,0.0289795918367347,442
3,50,2,400,8e-04,0.0287755102040816,870
3,50,2,400,8e-04,0.0271428571428571,1712
3,50,2,400,0.0012,0.0222448979591837,3368
3,50,2,400,0.0012,0.016734693877551,6627
3,50,2,400,0.0012,0.0120408163265306,13039
3,50,2,400,0.0016,0.00673469387755102,25657
3,50,2,400,0.0016,0.00183673469387755,50484
3,50,2,400,0.0016,0.000816326530612245,99334
3,50,2,400,0.0016,0.000816326530612245,195455
3,50,2,400,0.0016,0.000816326530612245,384586
3,50,2,400,0.0016,0.000816326530612245,756729
4,50,2,400,4e-04,0.0271428571428571,1
4,50,2,400,4e-04,0.0271428571428571,2
4,50,2,400,4e-04,0.0271428571428571,4
4,50,2,400,4e-04,0.0271428571428571,8
4,50,2,400,4e-04,0.0271428571428571,15
4,50,2,400,4e-04,0.0271428571428571,29
4,50,2,400,4e-04,0.0271428571428571,58
4,50,2,400,4e-04,0.0271428571428571,114
4,50,2,400,8e-04,0.026734693877551,225
4,50,2,400,8e-04,0.026530612244898,442
4,50,2,400,8e-04,0.0251020408163265,870
4,50,2,400,0.0012,0.0216326530612245,1712
4,50,2,400,0.0012,0.0202040816326531,3368
4,50,2,400,0.0012,0.0161224489795918,6627
4,50,2,400,0.0012,0.0112244897959184,13039
4,50,2,400,0.0012,0.00510204081632653,25657
4,50,2,400,0.0012,0.00183673469387755,50484
4,50,2,400,0.0012,0.000408163265306122,99334
4,50,2,400,0.0012,0.000204081632653061,195455
4,50,2,400,0.0012,0.000204081632653061,384586
4,50,2,400,0.0012,0.000204081632653061,756729
5,50,2,400,8e-04,0.0361224489795918,1
5,50,2,400,8e-04,0.0361224489795918,2
5,50,2,400,8e-04,0.0361224489795918,4
5,50,2,400,8e-04,0.0361224489795918,8
5,50,2,400,8e-04,0.0359183673469388,15
5,50,2,400,8e-04,0.0357142857142857,29
5,50,2,400,8e-04,0.0355102040816327,58
5,50,2,400,8e-04,0.0353061224489796,114
5,50,2,400,8e-04,0.0351020408163265,225
5,50,2,400,8e-04,0.0342857142857143,442
5,50,2,400,8e-04,0.0336734693877551,870
5,50,2,400,8e-04,0.0312244897959184,1712
5,50,2,400,0.0012,0.0281632653061225,3368
5,50,2,400,0.0012,0.0210204081632653,6627
5,50,2,400,0.0012,0.0126530612244898,13039
5,50,2,400,0.0016,0.0073469387755102,25657
5,50,2,400,0.0016,0.00244897959183673,50484
5,50,2,400,0.0016,0.000816326530612245,99334
5,50,2,400,0.0016,0.000612244897959184,195455
5,50,2,400,0.0016,0.000612244897959184,384586
5,50,2,400,0.0016,0.000612244897959184,756729
1,50,2,500,4e-04,0.0240816326530612,1
1,50,2,500,4e-04,0.0240816326530612,2
1,50,2,500,4e-04,0.0240816326530612,4
1,50,2,500,4e-04,0.0240816326530612,8
1,50,2,500,4e-04,0.0240816326530612,15
1,50,2,500,4e-04,0.0240816326530612,29
1,50,2,500,8e-04,0.0238775510204082,58
1,50,2,500,8e-04,0.0236734693877551,114
1,50,2,500,8e-04,0.023469387755102,225
1,50,2,500,8e-04,0.0230612244897959,442
1,50,2,500,8e-04,0.0220408163265306,870
1,50,2,500,8e-04,0.0197959183673469,1712
1,50,2,500,8e-04,0.0183673469387755,3368
1,50,2,500,0.0012,0.0144897959183673,6627
1,50,2,500,0.0012,0.0106122448979592,13039
1,50,2,500,0.0016,0.00469387755102041,25657
1,50,2,500,0.0016,0.00224489795918367,50484
1,50,2,500,0.0016,0.00122448979591837,99334
1,50,2,500,0.0016,0.00122448979591837,195455
1,50,2,500,0.0016,0.00102040816326531,384586
1,50,2,500,0.0016,0.00102040816326531,756729
2,50,2,500,4e-04,0.0269387755102041,1
2,50,2,500,4e-04,0.0269387755102041,2
2,50,2,500,4e-04,0.0269387755102041,4
2,50,2,500,4e-04,0.0269387755102041,8
2,50,2,500,4e-04,0.0269387755102041,15
2,50,2,500,4e-04,0.0269387755102041,29
2,50,2,500,4e-04,0.0269387755102041,58
2,50,2,500,4e-04,0.0269387755102041,114
2,50,2,500,8e-04,0.026530612244898,225
2,50,2,500,8e-04,0.026530612244898,442
2,50,2,500,8e-04,0.0255102040816327,870
2,50,2,500,8e-04,0.023469387755102,1712
2,50,2,500,8e-04,0.0214285714285714,3368
2,50,2,500,0.0012,0.016734693877551,6627
2,50,2,500,0.0012,0.01,13039
2,50,2,500,0.0012,0.00469387755102041,25657
2,50,2,500,0.0012,0.00163265306122449,50484
2,50,2,500,0.0012,0.000204081632653061,99334
2,50,2,500,0.0012,0.000408163265306122,195455
2,50,2,500,0.0012,0.000204081632653061,384586
2,50,2,500,0.0012,0.000204081632653061,756729
3,50,2,500,8e-04,0.0236734693877551,1
3,50,2,500,8e-04,0.0236734693877551,2
3,50,2,500,8e-04,0.0236734693877551,4
3,50,2,500,8e-04,0.0236734693877551,8
3,50,2,500,8e-04,0.0236734693877551,15
3,50,2,500,8e-04,0.0236734693877551,29
3,50,2,500,8e-04,0.0236734693877551,58
3,50,2,500,8e-04,0.0236734693877551,114
3,50,2,500,8e-04,0.023469387755102,225
3,50,2,500,8e-04,0.0230612244897959,442
3,50,2,500,8e-04,0.0226530612244898,870
3,50,2,500,8e-04,0.0214285714285714,1712
3,50,2,500,8e-04,0.0193877551020408,3368
3,50,2,500,8e-04,0.0151020408163265,6627
3,50,2,500,0.0012,0.00897959183673469,13039
3,50,2,500,0.0012,0.00489795918367347,25657
3,50,2,500,0.0012,0.00204081632653061,50484
3,50,2,500,0.0016,0.000408163265306122,99334
3,50,2,500,0.0016,0.000204081632653061,195455
3,50,2,500,0.0016,0.000204081632653061,384586
3,50,2,500,0.0016,0.000204081632653061,756729
4,50,2,500,4e-04,0.0279591836734694,1
4,50,2,500,4e-04,0.0279591836734694,2
4,50,2,500,4e-04,0.0279591836734694,4
4,50,2,500,4e-04,0.0279591836734694,8
4,50,2,500,4e-04,0.0279591836734694,15
4,50,2,500,4e-04,0.0279591836734694,29
4,50,2,500,4e-04,0.0279591836734694,58
4,50,2,500,8e-04,0.0275510204081633,114
4,50,2,500,8e-04,0.026530612244898,225
4,50,2,500,8e-04,0.0257142857142857,442
4,50,2,500,8e-04,0.0253061224489796,870
4,50,2,500,8e-04,0.0242857142857143,1712
4,50,2,500,0.0012,0.0212244897959184,3368
4,50,2,500,0.0012,0.0163265306122449,6627
4,50,2,500,0.0012,0.00918367346938776,13039
4,50,2,500,0.0012,0.00448979591836735,25657
4,50,2,500,0.0012,0.00183673469387755,50484
4,50,2,500,0.0012,0.000204081632653061,99334
4,50,2,500,0.0012,0.000204081632653061,195455
4,50,2,500,0.0012,0.000204081632653061,384586
4,50,2,500,0.0012,0.000204081632653061,756729
5,50,2,500,4e-04,0.0216326530612245,1
5,50,2,500,4e-04,0.0216326530612245,2
5,50,2,500,4e-04,0.0216326530612245,4
5,50,2,500,4e-04,0.0216326530612245,8
5,50,2,500,4e-04,0.0216326530612245,15
5,50,2,500,4e-04,0.0216326530612245,29
5,50,2,500,4e-04,0.0216326530612245,58
5,50,2,500,4e-04,0.0216326530612245,114
5,50,2,500,4e-04,0.0216326530612245,225
5,50,2,500,8e-04,0.0214285714285714,442
5,50,2,500,8e-04,0.0206122448979592,870
5,50,2,500,8e-04,0.0202040816326531,1712
5,50,2,500,8e-04,0.0181632653061224,3368
5,50,2,500,8e-04,0.0157142857142857,6627
5,50,2,500,0.0012,0.00877551020408163,13039
5,50,2,500,0.0012,0.00469387755102041,25657
5,50,2,500,0.0016,0.00163265306122449,50484
5,50,2,500,0.0016,0.00102040816326531,99334
5,50,2,500,0.0016,0.00102040816326531,195455
5,50,2,500,0.0016,0.00102040816326531,384586
5,50,2,500,0.0016,0.00102040816326531,756729
1,50,3,1,0.0012,0.630204081632653,1
1,50,3,1,0.0012,0.630204081632653,2
1,50,3,1,0.0012,0.630204081632653,4
1,50,3,1,0.0012,0.630204081632653,8
1,50,3,1,0.0012,0.630204081632653,15
1,50,3,1,0.0012,0.629795918367347,29
1,50,3,1,0.0016,0.628979591836735,58
1,50,3,1,0.0016,0.629591836734694,114
1,50,3,1,0.0016,0.62734693877551,225
1,50,3,1,0.0016,0.620408163265306,442
1,50,3,1,0.0016,0.615510204081633,870
1,50,3,1,0.002,0.606530612244898,1712
1,50,3,1,0.002,0.586122448979592,3368
1,50,3,1,0.0028,0.567755102040816,6627
1,50,3,1,0.0044,0.539183673469388,13039
1,50,3,1,0.004,0.509795918367347,25657
1,50,3,1,0.0056,0.50734693877551,50484
1,50,3,1,0.0136,0.432244897959184,99334
1,50,3,1,0.026,0.387142857142857,195455
1,50,3,1,0.0408,0.332857142857143,384586
1,50,3,1,0.0832,0.219795918367347,756729
2,50,3,1,0.002,0.646326530612245,1
2,50,3,1,0.002,0.646326530612245,2
2,50,3,1,0.002,0.646326530612245,4
2,50,3,1,0.002,0.646122448979592,8
2,50,3,1,0.002,0.645918367346939,15
2,50,3,1,0.002,0.645510204081633,29
2,50,3,1,0.002,0.645714285714286,58
2,50,3,1,0.002,0.645102040816326,114
2,50,3,1,0.002,0.642244897959184,225
2,50,3,1,0.002,0.635918367346939,442
2,50,3,1,0.002,0.626326530612245,870
2,50,3,1,0.0024,0.610204081632653,1712
2,50,3,1,0.0024,0.589591836734694,3368
2,50,3,1,0.0032,0.566530612244898,6627
2,50,3,1,0.0036,0.529183673469388,13039
2,50,3,1,0.0052,0.504285714285714,25657
2,50,3,1,0.0072,0.477959183673469,50484
2,50,3,1,0.0092,0.468571428571429,99334
2,50,3,1,0.0196,0.408367346938776,195455
2,50,3,1,0.0588,0.391020408163265,384586
2,50,3,1,0.1384,0.303265306122449,756729
3,50,3,1,0.0016,0.655510204081633,1
3,50,3,1,0.0016,0.655510204081633,2
3,50,3,1,0.0016,0.655510204081633,4
3,50,3,1,0.0016,0.65530612244898,8
3,50,3,1,0.0016,0.655510204081633,15
3,50,3,1,0.0016,0.656326530612245,29
3,50,3,1,0.0016,0.655714285714286,58
3,50,3,1,0.002,0.654897959183673,114
3,50,3,1,0.002,0.653673469387755,225
3,50,3,1,0.002,0.652040816326531,442
3,50,3,1,0.002,0.647755102040816,870
3,50,3,1,0.0024,0.63265306122449,1712
3,50,3,1,0.0024,0.610816326530612,3368
3,50,3,1,0.0032,0.600816326530612,6627
3,50,3,1,0.0044,0.557959183673469,13039
3,50,3,1,0.0052,0.513469387755102,25657
3,50,3,1,0.0064,0.482040816326531,50484
3,50,3,1,0.0096,0.447959183673469,99334
3,50,3,1,0.0364,0.403265306122449,195455
3,50,3,1,0.0564,0.366734693877551,384586
3,50,3,1,0.1148,0.308367346938775,756729
4,50,3,1,0.0016,0.621836734693878,1
4,50,3,1,0.0016,0.621836734693878,2
4,50,3,1,0.0016,0.621428571428571,4
4,50,3,1,0.0016,0.621428571428571,8
4,50,3,1,0.0016,0.621428571428571,15
4,50,3,1,0.0016,0.621020408163265,29
4,50,3,1,0.0016,0.620612244897959,58
4,50,3,1,0.0016,0.62,114
4,50,3,1,0.0016,0.618775510204082,225
4,50,3,1,0.0016,0.615714285714286,442
4,50,3,1,0.0016,0.610612244897959,870
4,50,3,1,0.0016,0.598571428571429,1712
4,50,3,1,0.0028,0.579387755102041,3368
4,50,3,1,0.0028,0.554897959183673,6627
4,50,3,1,0.0028,0.531020408163265,13039
4,50,3,1,0.0044,0.507142857142857,25657
4,50,3,1,0.0076,0.470204081632653,50484
4,50,3,1,0.014,0.446122448979592,99334
4,50,3,1,0.0272,0.407142857142857,195455
4,50,3,1,0.0864,0.341020408163265,384586
4,50,3,1,0.1172,0.29265306122449,756729
5,50,3,1,0.0016,0.641632653061225,1
5,50,3,1,0.0016,0.641632653061225,2
5,50,3,1,0.0016,0.641632653061225,4
5,50,3,1,0.0016,0.641224489795918,8
5,50,3,1,0.0016,0.641020408163265,15
5,50,3,1,0.0016,0.641020408163265,29
5,50,3,1,0.0016,0.640408163265306,58
5,50,3,1,0.0016,0.640408163265306,114
5,50,3,1,0.0016,0.637959183673469,225
5,50,3,1,0.0016,0.635510204081633,442
5,50,3,1,0.0016,0.627755102040816,870
5,50,3,1,0.0016,0.621020408163265,1712
5,50,3,1,0.002,0.604489795918367,3368
5,50,3,1,0.0028,0.564897959183673,6627
5,50,3,1,0.0032,0.54265306122449,13039
5,50,3,1,0.0052,0.5,25657
5,50,3,1,0.0112,0.47530612244898,50484
5,50,3,1,0.0104,0.46,99334
5,50,3,1,0.028,0.425510204081633,195455
5,50,3,1,0.0584,0.335510204081633,384586
5,50,3,1,0.1144,0.229387755102041,756729
1,50,3,10,8e-04,0.24734693877551,1
1,50,3,10,8e-04,0.24734693877551,2
1,50,3,10,8e-04,0.24734693877551,4
1,50,3,10,8e-04,0.24734693877551,8
1,50,3,10,8e-04,0.24734693877551,15
1,50,3,10,8e-04,0.24734693877551,29
1,50,3,10,8e-04,0.24734693877551,58
1,50,3,10,8e-04,0.247142857142857,114
1,50,3,10,8e-04,0.247959183673469,225
1,50,3,10,8e-04,0.248163265306122,442
1,50,3,10,8e-04,0.246122448979592,870
1,50,3,10,8e-04,0.244081632653061,1712
1,50,3,10,0.0012,0.237755102040816,3368
1,50,3,10,0.0012,0.22530612244898,6627
1,50,3,10,0.0016,0.207755102040816,13039
1,50,3,10,0.0028,0.171836734693878,25657
1,50,3,10,0.0032,0.126938775510204,50484
1,50,3,10,0.0052,0.0973469387755102,99334
1,50,3,10,0.0088,0.0902040816326531,195455
1,50,3,10,0.0116,0.0924489795918367,384586
1,50,3,10,0.0116,0.0973469387755102,756729
2,50,3,10,8e-04,0.252857142857143,1
2,50,3,10,8e-04,0.252857142857143,2
2,50,3,10,8e-04,0.252857142857143,4
2,50,3,10,8e-04,0.252857142857143,8
2,50,3,10,8e-04,0.252857142857143,15
2,50,3,10,8e-04,0.253061224489796,29
2,50,3,10,8e-04,0.253061224489796,58
2,50,3,10,8e-04,0.253265306122449,114
2,50,3,10,8e-04,0.253265306122449,225
2,50,3,10,8e-04,0.251020408163265,442
2,50,3,10,8e-04,0.250408163265306,870
2,50,3,10,8e-04,0.247551020408163,1712
2,50,3,10,0.0012,0.244081632653061,3368
2,50,3,10,0.0012,0.230612244897959,6627
2,50,3,10,0.002,0.207142857142857,13039
2,50,3,10,0.002,0.166938775510204,25657
2,50,3,10,0.0036,0.123061224489796,50484
2,50,3,10,0.0048,0.0953061224489796,99334
2,50,3,10,0.0068,0.0853061224489796,195455
2,50,3,10,0.0108,0.0751020408163265,384586
2,50,3,10,0.0144,0.0730612244897959,756729
3,50,3,10,8e-04,0.24530612244898,1
3,50,3,10,8e-04,0.24530612244898,2
3,50,3,10,8e-04,0.24530612244898,4
3,50,3,10,8e-04,0.245510204081633,8
3,50,3,10,8e-04,0.24530612244898,15
3,50,3,10,8e-04,0.245102040816327,29
3,50,3,10,8e-04,0.24530612244898,58
3,50,3,10,8e-04,0.244897959183673,114
3,50,3,10,8e-04,0.24530612244898,225
3,50,3,10,8e-04,0.244897959183673,442
3,50,3,10,8e-04,0.244897959183673,870
3,50,3,10,8e-04,0.243265306122449,1712
3,50,3,10,0.0012,0.236326530612245,3368
3,50,3,10,0.0012,0.223265306122449,6627
3,50,3,10,0.0016,0.201632653061224,13039
3,50,3,10,0.0024,0.156326530612245,25657
3,50,3,10,0.0032,0.130816326530612,50484
3,50,3,10,0.0048,0.103673469387755,99334
3,50,3,10,0.0072,0.0957142857142857,195455
3,50,3,10,0.0144,0.0981632653061224,384586
3,50,3,10,0.0124,0.103265306122449,756729
4,50,3,10,8e-04,0.250204081632653,1
4,50,3,10,8e-04,0.250204081632653,2
4,50,3,10,8e-04,0.250204081632653,4
4,50,3,10,8e-04,0.250204081632653,8
4,50,3,10,8e-04,0.250204081632653,15
4,50,3,10,8e-04,0.250204081632653,29
4,50,3,10,8e-04,0.250204081632653,58
4,50,3,10,8e-04,0.249795918367347,114
4,50,3,10,8e-04,0.249795918367347,225
4,50,3,10,8e-04,0.249591836734694,442
4,50,3,10,8e-04,0.249183673469388,870
4,50,3,10,8e-04,0.246734693877551,1712
4,50,3,10,0.0012,0.240612244897959,3368
4,50,3,10,0.0012,0.224489795918367,6627
4,50,3,10,0.002,0.199183673469388,13039
4,50,3,10,0.0028,0.166122448979592,25657
4,50,3,10,0.0028,0.125918367346939,50484
4,50,3,10,0.006,0.0951020408163265,99334
4,50,3,10,0.0052,0.0814285714285714,195455
4,50,3,10,0.0072,0.0746938775510204,384586
4,50,3,10,0.0104,0.083265306122449,756729
5,50,3,10,8e-04,0.234489795918367,1
5,50,3,10,8e-04,0.234489795918367,2
5,50,3,10,8e-04,0.234489795918367,4
5,50,3,10,8e-04,0.234489795918367,8
5,50,3,10,8e-04,0.234489795918367,15
5,50,3,10,8e-04,0.234489795918367,29
5,50,3,10,8e-04,0.234489795918367,58
5,50,3,10,8e-04,0.234285714285714,114
5,50,3,10,8e-04,0.234489795918367,225
5,50,3,10,8e-04,0.23469387755102,442
5,50,3,10,8e-04,0.233265306122449,870
5,50,3,10,8e-04,0.230816326530612,1712
5,50,3,10,8e-04,0.226122448979592,3368
5,50,3,10,0.0012,0.21530612244898,6627
5,50,3,10,0.0016,0.19265306122449,13039
5,50,3,10,0.002,0.157142857142857,25657
5,50,3,10,0.0036,0.117755102040816,50484
5,50,3,10,0.0056,0.0883673469387755,99334
5,50,3,10,0.0076,0.0881632653061225,195455
5,50,3,10,0.0076,0.0930612244897959,384586
5,50,3,10,0.008,0.0977551020408163,756729
1,50,3,100,4e-04,0.0771428571428571,1
1,50,3,100,4e-04,0.0771428571428571,2
1,50,3,100,4e-04,0.0771428571428571,4
1,50,3,100,4e-04,0.0771428571428571,8
1,50,3,100,4e-04,0.0771428571428571,15
1,50,3,100,4e-04,0.0771428571428571,29
1,50,3,100,4e-04,0.0771428571428571,58
1,50,3,100,4e-04,0.0771428571428571,114
1,50,3,100,4e-04,0.0771428571428571,225
1,50,3,100,4e-04,0.0771428571428571,442
1,50,3,100,4e-04,0.0769387755102041,870
1,50,3,100,8e-04,0.0763265306122449,1712
1,50,3,100,8e-04,0.0759183673469388,3368
1,50,3,100,8e-04,0.0710204081632653,6627
1,50,3,100,0.0012,0.0591836734693878,13039
1,50,3,100,0.0012,0.0418367346938776,25657
1,50,3,100,0.002,0.0218367346938776,50484
1,50,3,100,0.0024,0.00857142857142857,99334
1,50,3,100,0.0024,0.00755102040816327,195455
1,50,3,100,0.0024,0.00714285714285714,384586
1,50,3,100,0.0024,0.0063265306122449,756729
2,50,3,100,4e-04,0.0816326530612245,1
2,50,3,100,4e-04,0.0816326530612245,2
2,50,3,100,4e-04,0.0816326530612245,4
2,50,3,100,4e-04,0.0816326530612245,8
2,50,3,100,4e-04,0.0816326530612245,15
2,50,3,100,4e-04,0.0816326530612245,29
2,50,3,100,4e-04,0.0816326530612245,58
2,50,3,100,4e-04,0.0816326530612245,114
2,50,3,100,4e-04,0.0814285714285714,225
2,50,3,100,4e-04,0.0814285714285714,442
2,50,3,100,4e-04,0.0822448979591837,870
2,50,3,100,8e-04,0.0814285714285714,1712
2,50,3,100,8e-04,0.0793877551020408,3368
2,50,3,100,0.0012,0.0730612244897959,6627
2,50,3,100,0.0012,0.0606122448979592,13039
2,50,3,100,0.0016,0.0426530612244898,25657
2,50,3,100,0.002,0.0206122448979592,50484
2,50,3,100,0.002,0.00836734693877551,99334
2,50,3,100,0.0024,0.00551020408163265,195455
2,50,3,100,0.0024,0.0063265306122449,384586
2,50,3,100,0.0024,0.00530612244897959,756729
3,50,3,100,8e-04,0.0783673469387755,1
3,50,3,100,8e-04,0.0783673469387755,2
3,50,3,100,8e-04,0.0783673469387755,4
3,50,3,100,8e-04,0.0783673469387755,8
3,50,3,100,8e-04,0.0783673469387755,15
3,50,3,100,8e-04,0.0783673469387755,29
3,50,3,100,8e-04,0.0783673469387755,58
3,50,3,100,8e-04,0.0783673469387755,114
3,50,3,100,8e-04,0.0783673469387755,225
3,50,3,100,8e-04,0.0781632653061224,442
3,50,3,100,8e-04,0.0783673469387755,870
3,50,3,100,8e-04,0.0777551020408163,1712
3,50,3,100,8e-04,0.0771428571428571,3368
3,50,3,100,8e-04,0.0744897959183674,6627
3,50,3,100,0.0012,0.063265306122449,13039
3,50,3,100,0.0016,0.0442857142857143,25657
3,50,3,100,0.002,0.0226530612244898,50484
3,50,3,100,0.002,0.00959183673469388,99334
3,50,3,100,0.0024,0.00795918367346939,195455
3,50,3,100,0.0024,0.00795918367346939,384586
3,50,3,100,0.0024,0.00775510204081633,756729
4,50,3,100,4e-04,0.0826530612244898,1
4,50,3,100,4e-04,0.0826530612244898,2
4,50,3,100,4e-04,0.0826530612244898,4
4,50,3,100,4e-04,0.0826530612244898,8
4,50,3,100,4e-04,0.0826530612244898,15
4,50,3,100,4e-04,0.0826530612244898,29
4,50,3,100,4e-04,0.0826530612244898,58
4,50,3,100,4e-04,0.0826530612244898,114
4,50,3,100,4e-04,0.0826530612244898,225
4,50,3,100,4e-04,0.0824489795918367,442
4,50,3,100,4e-04,0.0826530612244898,870
4,50,3,100,8e-04,0.0816326530612245,1712
4,50,3,100,8e-04,0.0812244897959184,3368
4,50,3,100,0.0012,0.0781632653061224,6627
4,50,3,100,0.0012,0.0657142857142857,13039
4,50,3,100,0.0016,0.0448979591836735,25657
4,50,3,100,0.0016,0.0230612244897959,50484
4,50,3,100,0.002,0.00938775510204082,99334
4,50,3,100,0.0028,0.00653061224489796,195455
4,50,3,100,0.0032,0.00571428571428571,384586
4,50,3,100,0.0024,0.00591836734693878,756729
5,50,3,100,4e-04,0.0844897959183673,1
5,50,3,100,4e-04,0.0844897959183673,2
5,50,3,100,4e-04,0.0844897959183673,4
5,50,3,100,4e-04,0.0844897959183673,8
5,50,3,100,4e-04,0.0844897959183673,15
5,50,3,100,4e-04,0.0844897959183673,29
5,50,3,100,4e-04,0.0842857142857143,58
5,50,3,100,4e-04,0.0842857142857143,114
5,50,3,100,4e-04,0.0840816326530612,225
5,50,3,100,4e-04,0.0838775510204082,442
5,50,3,100,8e-04,0.0846938775510204,870
5,50,3,100,8e-04,0.0838775510204082,1712
5,50,3,100,8e-04,0.0818367346938775,3368
5,50,3,100,0.0012,0.0773469387755102,6627
5,50,3,100,0.0012,0.0640816326530612,13039
5,50,3,100,0.0016,0.0428571428571429,25657
5,50,3,100,0.002,0.0242857142857143,50484
5,50,3,100,0.0028,0.0106122448979592,99334
5,50,3,100,0.0028,0.00938775510204082,195455
5,50,3,100,0.0028,0.0102040816326531,384586
5,50,3,100,0.0028,0.00959183673469388,756729
1,50,3,200,4e-04,0.056734693877551,1
1,50,3,200,4e-04,0.056734693877551,2
1,50,3,200,4e-04,0.056734693877551,4
1,50,3,200,4e-04,0.056734693877551,8
1,50,3,200,4e-04,0.056734693877551,15
1,50,3,200,4e-04,0.056734693877551,29
1,50,3,200,4e-04,0.056734693877551,58
1,50,3,200,4e-04,0.056530612244898,114
1,50,3,200,8e-04,0.0561224489795918,225
