"nodeCode","nodeID","name","longitude","latitude"
"CH011",1,"Vaud",6.64712531473441,46.5633273528331
"CH012",2,"Valais",7.66629766051117,46.2305828145819
"CH013",3,"Genève",6.11901422569941,46.2344922581491
"CH021",4,"Bern",7.59728241852906,46.8515365875013
"CH022",5,"Freiburg",7.05641052777329,46.7256100199544
"CH023",6,"Solothurn",7.64689202594733,47.3730612882992
"CH024",7,"Neuchâtel",6.77375389550607,46.976813954453
"CH025",8,"Jura",7.14323599179197,47.3406175128508
"CH031",9,"Basel-Stadt",7.5933741852891,47.5619412214897
"CH032",10,"Basel-Landschaft",7.7141855284541,47.476264696637
"CH033",11,"Aargau",8.14075726572799,47.4076927032381
"CH040",12,"Zürich",8.64353253271459,47.4089969306381
"CH051",13,"Glarus",9.05031423284222,46.9673545739939
"CH052",14,"Schaffhausen",8.57491055118088,47.7178523760482
"CH053",15,"Appenzell Ausserrhoden",9.31844113369884,47.342446623885
"CH054",16,"Appenzell Innerrhoden",9.39225587435448,47.3200434428841
"CH055",17,"St. Gallen",9.24458658447011,47.2445972582269
"CH056",18,"Graubünden",9.60003802298738,46.6703405080407
"CH057",19,"Thurgau",9.05013823492932,47.5534489141223
"CH061",20,"Luzern",8.1495035470623,47.0791291083579
"CH062",21,"Uri",8.64006657929597,46.773311847778
"CH063",22,"Schwyz",8.76538302895562,47.0693780219704
"CH064",23,"Obwalden",8.27608191425619,46.8474531108317
"CH065",24,"Nidwalden",8.42323817632267,46.9433980105501
"CH066",25,"Zug",8.51344746014282,47.1691950079077
"CH070",26,"Ticino",8.81517680002864,46.2816488713563
