"nodeCode","nodeID","name","longitude","latitude"
"COG1",1,"Bouenza",13.5615746980539,-4.06649446227033
"COG2",2,"Brazzaville",15.2637051851206,-4.26635103903529
"COG3",3,"Cuvette",16.0120535673024,-0.588534743847406
"COG4",4,"Cuvette-Ouest",14.6331026918692,0.0692399428814074
"COG5",5,"Kouilou",11.9411953870315,-4.22703521297428
"COG6",6,"Lékoumou",13.4995893568777,-3.09896631652086
"COG7",7,"Likouala",17.4539127747513,1.92761374989538
"COG8",8,"Niari",12.5114741944822,-3.14474085115739
"COG9",9,"Plateaux",15.3876224373208,-2.09911160595354
"COG10",10,"Pointe Noire",11.8718555408847,-4.78779890084597
"COG11",11,"Pool",15.0240422355099,-3.69103629185994
"COG12",12,"Sangha",15.3831209004433,1.37979568863944
