"nodeCode","nodeID","name","longitude","latitude"
"TCD1",1,"Barh el Ghazel",16.8793924735766,14.5501205885579
"TCD2",2,"Batha",18.8020429804971,13.97473573573
"TCD3",3,"Borkou",18.5528722802219,18.3443633153472
"TCD4",4,"Chari-Baguirmi",16.3307089388994,11.2389204590242
"TCD5",5,"Ennedi Est",23.1766928241132,17.7497525434233
"TCD6",6,"Ennedi Ouest",21.4048114682581,18.3881262916958
"TCD7",7,"Guéra",18.6320821398419,11.4895540965975
"TCD8",8,"Hadjer-Lamis",16.1885128824257,12.5514495554518
"TCD9",9,"Kanem",15.2649558051577,15.1328112459897
"TCD10",10,"Lac",14.3746716871139,13.6633345504698
"TCD11",11,"Logone Occidental",15.8664098148819,8.7658554244823
"TCD12",12,"Logone Oriental",16.4095301728971,8.20336607365388
"TCD13",13,"Mandoul",17.6074065746872,8.68926648626454
"TCD14",14,"Mayo-Kebbi Est",15.5472618286811,10.1935630605318
"TCD15",15,"Mayo-Kebbi Ouest",14.7522146009394,9.33468464999565
"TCD16",16,"Moyen-Chari",18.6474385999526,9.42912991614467
"TCD17",17,"Ouaddaï",21.1570917823859,13.5407013719922
"TCD18",18,"Salamat",20.5833753286357,10.8101956140094
"TCD19",19,"Sila",21.4426360974579,12.1383161873041
"TCD20",20,"Tandjilé",16.4806766448667,9.53900687402599
"TCD22",22,"Ville de N'Djamena",15.0275979113955,12.126303469918
"TCD23",23,"Wadi Fira",21.505055092695,15.026243027504
