"nodeCode","nodeID","name","longitude","latitude"
"MDA1",1,"Anenii Noi",29.2357053007024,46.9285833462641
"MDA2",2,"Bălţi",27.9599541193139,47.7638207167879
"MDA3",3,"Basarabeasca",28.916723304224,46.4201004982783
"MDA4",4,"Bender",29.4583613911358,46.8347987791086
"MDA5",5,"Briceni",26.9969349136676,48.2909748794297
"MDA6",6,"Cahul",28.2901840520163,45.8328846936024
"MDA7",7,"Calarasi",28.3262876209083,47.3011872871443
"MDA8",8,"Cantemir",28.3509775806887,46.2516899706978
"MDA9",9,"Causeni",29.2612126108784,46.6385499636384
"MDA10",10,"Chişinău",28.8830495123684,47.0240258060482
"MDA11",11,"Cimişlia",28.7529956243865,46.6015998263135
"MDA12",12,"Criuleni",29.037559324844,47.1541018191842
"MDA13",13,"Donduseni",27.7431094808177,48.2299033234255
"MDA14",14,"Drochia",27.9095896799936,48.0269958178148
"MDA15",15,"Dubăsari",29.1232439020259,47.2707754499316
"MDA16",16,"Edineţ",27.3024609310894,48.1188477123217
"MDA17",17,"Făleşti",27.7454798043872,47.5672031696376
"MDA18",18,"Floreşti",28.3991500336721,47.9032797039493
"MDA19",19,"Găgăuzia",28.6516673867358,46.0799158697234
"MDA20",20,"Glodeni",27.5239680745819,47.737238758758
"MDA21",21,"Hîncesti",28.4093736830136,46.8284163221396
"MDA22",22,"Ialoveni",28.851815119597,46.8518602142835
"MDA23",23,"Leova",28.4149989474884,46.5538807166189
"MDA24",24,"Nisporeni",28.1975853032569,47.0726305678517
"MDA25",25,"Ocniţa",27.533629341742,48.3689407714682
"MDA26",26,"Orhei",28.8153047858415,47.4158879594161
"MDA27",27,"Rezina",28.8477956008331,47.6889696746513
"MDA28",28,"Rîşcani",27.5386560281408,47.9167259168328
"MDA29",29,"Sîngerei",28.1447242231326,47.6626811657911
"MDA30",30,"Şoldăneşti",28.6904187824312,47.8415751411856
"MDA31",31,"Soroca",28.2270135095576,48.1231227948523
"MDA32",32,"Ştefan Voda",29.7171210171389,46.5206284796121
"MDA33",33,"Străşeni",28.573138424107,47.1749750614227
"MDA34",34,"Taraclia",28.6791968077937,45.9659235588819
"MDA35",35,"Teleneşti",28.4489639421435,47.5533116853494
"MDA36",36,"Transnistria",29.334173921727,47.3371797851125
"MDA37",37,"Ungheni",27.9161314548426,47.3032202651265
