"nodeCode","nodeID","name","longitude","latitude"
"LBY1",1,"Al Butnan",23.9778107516973,30.0361412421807
"LBY2",2,"Al Jabal al Akhdar",21.8062274646855,32.166632596346
"LBY3",3,"Al Jabal al Gharbi",12.9576577919606,30.3240649747055
"LBY4",4,"Al Jifarah",12.9851382682762,32.472338319411
"LBY5",5,"Al Jufrah",17.1136586851743,27.8371354185669
"LBY6",6,"Al Kufrah",22.1930458140726,23.7910907652882
"LBY7",7,"Al Marj",21.2984778317056,31.9707699047836
"LBY8",8,"Al Marqab",13.9986167215039,32.3470072245804
"LBY9",9,"Al Wahat",21.3733096603264,28.8148124136915
"LBY10",10,"An Nuqat al Khams",11.9255439677759,32.6672441290733
"LBY11",11,"Az Zawiyah",12.5662959848949,32.4715321574198
"LBY12",12,"Benghazi",20.5934339509922,31.6981742668411
"LBY13",13,"Darnah",22.5760950084093,31.953534184325
"LBY14",14,"Ghat",10.5921561252535,26.04721433815
"LBY15",15,"Misratah",14.5193418664495,31.4695706964341
"LBY16",16,"Murzuq",15.5882876736805,24.6184807404781
"LBY17",17,"Nalut",10.8728512947967,30.266298300963
"LBY18",18,"Sabha",15.0082233266006,27.0854997749253
"LBY19",19,"Surt",16.885363739714,30.0965476432046
"LBY20",20,"Tripoli",13.3712571664762,32.6720963816614
"LBY21",21,"Wadi al Hayat",12.7756028428942,26.4008741235473
"LBY22",22,"Wadi ash Shati'",12.7870468816513,27.9523417758251
