"nodeCode","nodeID","name","longitude","latitude"
"UZB1",1,"Andijon",72.2969337644433,40.7503349782488
"UZB2",2,"Bukhoro",63.7275517266649,40.1862743815417
"UZB3",3,"Ferghana",71.2670910761709,40.4395782164628
"UZB4",4,"Jizzakh",67.6426993240338,40.370126231271
"UZB5",5,"Karakalpakstan",58.8500160872156,43.4014697206346
"UZB6",6,"Kashkadarya",66.1082224112444,38.8341641483608
"UZB7",7,"Khorezm",61.0267819163869,41.3616475083237
"UZB8",8,"Namangan",71.27118801712,41.0461246043212
"UZB9",9,"Navoi",64.4404043574554,41.9532246512572
"UZB10",10,"Samarkand",66.4543139516341,39.739993943753
"UZB11",11,"Sirdaryo",68.6554597734947,40.491599300104
"UZB12",12,"Surkhandarya",67.4861382462259,38.0335290400742
"UZB13",13,"Tashkent",69.8188341503403,41.2566824057265
"UZB14",14,"Tashkent City",69.2161465905691,41.2794472237444
