"nodeCode","nodeID","name","longitude","latitude"
"LT011",1,"Vilniaus apskritis",25.2577814269123,54.8090126426481
"LT021",2,"Alytaus apskritis",24.1108120636077,54.2164684831141
"LT022",3,"Kauno apskritis",23.8820974835172,55.0763066075215
"LT023",4,"Klaipėdos apskritis",21.4853495098162,55.7282047742744
"LT024",5,"Marijampolės apskritis",23.1814765875255,54.6855489476083
"LT025",6,"Panevėžio apskritis",24.7569261442922,55.9254032400054
"LT026",7,"Šiaulių apskritis",23.2988703538143,55.9326887233655
"LT027",8,"Tauragės apskritis",22.4745921464767,55.3152505434912
"LT028",9,"Telšių apskritis",22.1786640242945,56.0008284898146
"LT029",10,"Utenos apskritis",25.7305917842569,55.5167599350882
