"nodeCode","nodeID","name","longitude","latitude"
"FI193",1,"Keski-Suomi",25.4255577361249,62.5307991464393
"FI194",2,"Etelä-Pohjanmaa",23.0499121909032,62.7169493627156
"FI195",3,"Pohjanmaa",22.1274281923879,63.0805106643542
"FI196",4,"Satakunta",22.1543907901767,61.5449788886853
"FI197",5,"Pirkanmaa",23.7040675199447,61.6809479800989
"FI1B1",6,"Helsinki-Uusimaa",24.6765881427409,60.3819863071439
"FI1C1",7,"Varsinais-Suomi",22.4103272140861,60.5238242588449
"FI1C2",8,"Kanta-Häme",24.3172321599467,60.9352825929923
"FI1C3",9,"Päijät-Häme",25.7342654328774,61.2235848130339
"FI1C4",10,"Kymenlaakso",26.9383115029034,60.7931018829418
"FI1C5",11,"Etelä-Karjala",28.3506790416383,61.2049799458374
"FI1D1",12,"Etelä-Savo",27.7839834488969,61.8885826946102
"FI1D2",13,"Pohjois-Savo",27.4586099409176,63.1634157463004
"FI1D3",14,"Pohjois-Karjala",29.9150264600676,62.893421862483
"FI1D5",15,"Keski-Pohjanmaa",24.0849596110207,63.6012580698045
"FI1D7",16,"Lappi",26.2768638966898,67.683631975008
"FI1D8",17,"Kainuu",28.7135806800807,64.4918338663848
"FI1D9",18,"Pohjois-Pohjanmaa",26.5660620554221,64.9424381383793
"FI200",19,"Åland",20.3031014935722,60.2542471877416
