"nodeCode","nodeID","name","longitude","latitude"
"NPL1_1",1,"Bagmati",85.4128056445382,27.8827297316167
"NPL1_2",2,"Janakpur",85.9899265246555,27.2752703269189
"NPL1_3",3,"Narayani",84.8856301307436,27.3496294658041
"NPL2_4",4,"Koshi",87.2941042039243,27.1345477003006
"NPL2_5",5,"Mechi",87.8516292561101,27.1713624078893
"NPL2_6",6,"Sagarmatha",86.6572178318036,27.1854684740786
"NPL3_7",7,"Mahakali",80.572116113352,29.4267202004315
"NPL3_8",8,"Seti",81.1434346832179,29.2694500011507
"NPL4_9",9,"Bheri",81.7378027316107,28.5716007524226
"NPL4_10",10,"Karnali",82.4202841553453,29.4954524085239
"NPL4_11",11,"Rapti",82.5227977669835,28.3168953515996
"NPL5_12",12,"Dhaualagiri",83.6026129192735,28.6708660956411
"NPL5_13",13,"Gandaki",84.3512492514989,28.3163573772534
"NPL5_14",14,"Lumbini",83.4369737181258,27.7498666160492
