"nodeCode","nodeID","name","longitude","latitude"
"TUN1",1,"Ariana",10.1153833881775,36.96707187613
"TUN2",2,"Béja",9.31840783136543,36.6987925820807
"TUN3",3,"Ben Arous (Tunis Sud)",10.2103152461739,36.6453459171912
"TUN4",4,"Bizerte",9.60293247007888,37.0876953981542
"TUN5",5,"Gabès",9.78694435366249,33.7917581926344
"TUN6",6,"Gafsa",8.78380340538709,34.4130766839893
"TUN7",7,"Jendouba",8.70585352646023,36.6417246052376
"TUN8",8,"Kairouan",9.85868474138077,35.6231674497836
"TUN9",9,"Kassérine",8.7506500737049,35.2343252083779
"TUN10",10,"Kebili",8.8878940151742,33.2963550645593
"TUN11",11,"Le Kef",8.67692687683102,36.0466056431332
"TUN12",12,"Mahdia",10.6308107300053,35.338829074497
"TUN13",13,"Manubah",9.8350754922489,36.8052769701647
"TUN14",14,"Médenine",10.8976934059014,33.1621053181543
"TUN15",15,"Monastir",10.7553276233695,35.6170025708033
"TUN16",16,"Nabeul",10.7137279127585,36.69417818317
"TUN17",17,"Sfax",10.3792458849925,34.7758880284921
"TUN18",18,"Sidi Bou Zid",9.53398517001088,34.8822695159543
"TUN19",19,"Siliana",9.32876124501739,36.06603207955
"TUN20",20,"Sousse",10.4009760809933,35.8947837225766
"TUN21",21,"Tataouine",9.94937631499536,32.0044762763
"TUN22",22,"Tozeur",7.99091454213442,33.9408678359377
"TUN23",23,"Tunis",10.1576099087184,36.8117174066105
"TUN24",24,"Zaghouan",9.99671962196503,36.3430799362515
