"nodeCode","nodeID","name","longitude","latitude"
"UKR1",1,"Cherkasy",31.3783287736916,49.2535589061852
"UKR2",2,"Chernihiv",32.0167072922667,51.3471619995453
"UKR3",3,"Chernivtsi",25.9710902224338,48.2698408814238
"UKR5",5,"Dnipropetrovs'k",34.8565255894429,48.2757814980478
"UKR7",7,"Ivano-Frankivs'k",24.6092960135968,48.7051007195965
"UKR8",8,"Kharkiv",36.5144057320084,49.6127607850483
"UKR9",9,"Kherson",33.5731612273888,46.6607397008416
"UKR10",10,"Khmel'nyts'kyy",26.9303038798195,49.5090219950217
"UKR11",11,"Kiev",30.4756744677347,50.2970597163954
"UKR12",12,"Kiev City",30.5505724596257,50.4475188335846
"UKR13",13,"Kirovohrad",32.1071606111615,48.4608143149668
"UKR14",14,"L'viv",23.9162398603339,49.7241659774818
"UKR16",16,"Mykolayiv",31.7898469912341,47.4419798140165
"UKR17",17,"Odessa",29.865304771327,46.7445681756988
"UKR18",18,"Poltava",33.8113223042578,49.7135954679103
"UKR19",19,"Rivne",26.3975840995899,51.0434319925428
"UKR21",21,"Sumy",34.1431234210841,51.0947925626693
"UKR22",22,"Ternopil'",25.6400054233715,49.4025624687913
"UKR23",23,"Transcarpathia",23.2812963100316,48.4049145368677
"UKR24",24,"Vinnytsya",28.6920868942032,48.9265458774926
"UKR25",25,"Volyn",24.8817922003104,51.2026472572046
"UKR26",26,"Zaporizhzhya",35.6995566968933,47.2513823626551
"UKR27",27,"Zhytomyr",28.4845573180911,50.6426116461874
