"nodeCode","nodeID","name","longitude","latitude"
"BDI1",1,"Bubanza",29.3993333842015,-3.12455603221046
"BDI2",2,"Bujumbura Mairie",29.3362187591076,-3.38380853414638
"BDI3",3,"Bujumbura Rural",29.3969407881697,-3.49905895541811
"BDI4",4,"Bururi",29.5546731519927,-3.89109063703695
"BDI5",5,"Cankuzo",30.6037369204601,-3.14190263011097
"BDI6",6,"Cibitoke",29.2292539556127,-2.81905377459613
"BDI7",7,"Gitega",29.9222289744937,-3.49227113310497
"BDI8",8,"Karuzi",30.1202346539302,-3.13738125846323
"BDI9",9,"Kayanza",29.6589688446954,-3.00728529906883
"BDI10",10,"Kirundo",30.157644466843,-2.54401899522138
"BDI11",11,"Makamba",29.7356866662363,-4.24774807882534
"BDI12",12,"Muramvya",29.6518568282869,-3.27124664577281
"BDI13",13,"Muyinga",30.3471662727625,-2.77695820644155
"BDI14",14,"Mwaro",29.7152997181288,-3.490551131324
"BDI15",15,"Ngozi",29.9249102239531,-2.87497764422684
"BDI16",16,"Rutana",30.0949346729779,-3.8750268233162
"BDI17",17,"Ruyigi",30.3227756838145,-3.45801498766855
