"nodeCode","nodeID","name","longitude","latitude"
"DK011",1,"Byen København",12.6169776544626,55.6446703698924
"DK012",2,"Københavns omegn",12.4370113506531,55.69731285293
"DK013",3,"Nordsjælland",12.2596559997824,55.8952931309571
"DK014",4,"Bornholm",14.9232931519621,55.1225160180592
"DK021",5,"Østsjælland",12.1075924964846,55.5945298883063
"DK022",6,"Vest- og Sydsjælland",11.7224629728138,55.2745205900991
"DK031",7,"Fyn",10.3872442858798,55.2363725897693
"DK032",8,"Sydjylland",9.04513474141866,55.3885123512721
"DK041",9,"Vestjylland",8.85429477289105,56.2706737285624
"DK042",10,"Østjylland",10.028946682616,56.2171507275207
"DK050",11,"Nordjylland",9.63311796454457,57.0397166086292
