"nodeCode","nodeID","name","longitude","latitude"
"MMR1",1,"Ayeyarwady",95.1249943697949,16.8741525916972
"MMR2",2,"Bago",96.1308441551486,18.2981806368001
"MMR3",3,"Chin",93.5180390054457,22.1594231996931
"MMR4",4,"Kachin",97.3474277271208,26.0738370465131
"MMR5",5,"Kayah",97.3813803427058,19.2328692883419
"MMR6",6,"Kayin",97.7973441003251,17.1413138508479
"MMR7",7,"Magway",94.8403948236218,20.4555384578953
"MMR8",8,"Mandalay",96.0034943015744,21.209223306269
"MMR9",9,"Mon",97.5784291200502,16.420134053097
"MMR10",10,"Naypyitaw",96.0949988728238,19.7179153185384
"MMR11",11,"Rakhine",93.735927354517,19.7203781740938
"MMR12",12,"Sagaing",95.3365095536199,24.1420746836229
"MMR13",13,"Shan",98.1269172122161,21.7219738116102
"MMR14",14,"Tanintharyi",98.7451885134808,12.6614939150291
"MMR15",15,"Yangon",96.1734023622424,16.9667714199477
