"nodeCode","nodeID","name","longitude","latitude"
"TZA1",1,"Arusha",35.9229433103188,-2.96997970964098
"TZA2",2,"Dar es Salaam",39.263435043241,-6.88815375168118
"TZA3",3,"Dodoma",35.9223220590045,-5.92916078430435
"TZA4",4,"Geita",31.8993723793583,-3.30131909063144
"TZA5",5,"Iringa",35.476009231513,-7.80329492547917
"TZA6",6,"Kagera",31.453920192687,-1.88038614575828
"TZA7",7,"Katavi",31.3229656243559,-6.41873481353198
"TZA8",8,"Kigoma",30.4028272881467,-4.76434034703418
"TZA9",9,"Kilimanjaro",37.6404204369797,-3.76267235496683
"TZA10",10,"Lindi",38.4069461756218,-9.48065848365116
"TZA11",11,"Manyara",36.545032884616,-4.53152345827198
"TZA12",12,"Mara",34.077554848251,-1.71362973671364
"TZA13",13,"Mbeya",33.3515293150492,-8.22822170597719
"TZA14",14,"Morogoro",36.9891468169358,-7.92283003354922
"TZA15",15,"Mtwara",39.1195450600028,-10.7778259574939
"TZA16",16,"Mwanza",32.820722228227,-2.38158372969583
"TZA17",17,"Njombe",34.7143537121256,-9.45485321052224
"TZA18",18,"Pemba North",39.7696788265872,-5.03972201337752
"TZA19",19,"Pemba South",39.7334229292726,-5.32273064345781
"TZA20",20,"Pwani",38.6619450139974,-7.269476571582
"TZA21",21,"Rukwa",31.3560818683651,-7.9520325809113
"TZA22",22,"Ruvuma",36.2472018532789,-10.7290452254481
"TZA23",23,"Shinyanga",32.9368229034637,-3.75434088991696
"TZA24",24,"Simiyu",34.2769836277539,-3.02799588891435
"TZA25",25,"Singida",34.4961590560141,-5.74765472582248
"TZA26",26,"Tabora",32.8201870511122,-5.26603840192265
"TZA27",27,"Tanga",38.2818781220775,-5.21799598658367
"TZA28",28,"Zanzibar North",39.2875042640713,-5.91898229532276
"TZA29",29,"Zanzibar South and Central",39.4237131762606,-6.24139041008692
"TZA30",30,"Zanzibar West",39.2498486826106,-6.17443135155057
