"nodeCode","nodeID","name","longitude","latitude"
"MRT1",1,"Adrar",-10.2145442393481,21.0164951104659
"MRT2",2,"Assaba",-11.5359976204313,16.5802737324254
"MRT3",3,"Brakna",-13.4035641162359,17.2477036620573
"MRT4",4,"Dakhlet Nouadhibou",-15.9810821103698,20.8247404146064
"MRT5",5,"Gorgol",-12.8359930367489,16.0064800916712
"MRT6",6,"Guidimaka",-12.1255836774436,15.3769998379733
"MRT7",7,"Hodh ech Chargui",-7.09017921834709,18.1937014223261
"MRT8",8,"Hodh el Gharbi",-9.83234529216278,16.5654259090742
"MRT9",9,"Inchiri",-15.1134077244223,19.9918092535563
"MRT10",10,"Nouakchott",-15.907199148304,18.1430234232
"MRT11",11,"Tagant",-10.3935355662329,18.5730827682685
"MRT12",12,"Tiris Zemmour",-9.68492171022332,24.19440204238
"MRT13",13,"Trarza",-14.844382928655,17.9243903868392
