"nodeCode","nodeID","name","longitude","latitude"
"RS110",1,"Beogradska oblast",20.426398118556,44.6601759322029
"RS121",2,"Zapadnobačka oblast",19.2241932660031,45.7159422294225
"RS122",3,"Južnobanatska oblast",20.9841410397288,45.0082219418849
"RS123",4,"Južnobačka oblast",19.7464573103601,45.4065441761258
"RS124",5,"Severnobanatska oblast",20.1778522027029,45.9187682654477
"RS125",6,"Severnobačka oblast",19.6456709388117,45.9304981932034
"RS126",7,"Srednjobanatska oblast",20.5255839199979,45.4480259925931
"RS127",8,"Sremska oblast",19.7172998251445,44.981826887738
"RS211",9,"Zlatiborska oblast",19.8019449840566,43.6150443680338
"RS212",10,"Kolubarska oblast",19.9632138670082,44.3231882894125
"RS213",11,"Mačvanska oblast",19.5221106529576,44.5563052723028
"RS214",12,"Moravička oblast",20.3057372718203,43.8160764704834
"RS215",13,"Pomoravska oblast",21.3472263620874,43.9894621470948
"RS216",14,"Rasinska oblast",21.1569796513879,43.492272074374
"RS217",15,"Raška oblast",20.554444808316,43.3620607093778
"RS218",16,"Šumadijska oblast",20.7645226316583,44.123343973991
"RS221",17,"Borska oblast",22.2476874348021,44.3003755228585
"RS222",18,"Braničevska oblast",21.5229994878685,44.4794989327969
"RS223",19,"Zaječarska oblast",22.1774297448779,43.756812442407
"RS224",20,"Jablanička oblast",21.9425370397613,42.912404330897
"RS225",21,"Nišavska oblast",21.8649031681758,43.4261728408108
"RS226",22,"Pirotska oblast",22.5952238871959,43.149857531713
"RS227",23,"Podunavska oblast",20.9642981998384,44.4602120371836
"RS228",24,"Pčinjska oblast",22.0580846173005,42.5234216925134
"RS229",25,"Toplička oblast",21.3951057527282,43.1331616065323
