"nodeCode","nodeID","name","longitude","latitude"
"GNQ2",2,"Bioko Norte",8.79265823825765,3.67482321634945
"GNQ3",3,"Bioko Sur",8.63757878968343,3.41812541286607
"GNQ4",4,"Centro Sur",10.4247085037524,1.47841775946523
"GNQ5",5,"Kié-Ntem",10.9467384885907,2.00163505599988
"GNQ6",6,"Litoral",9.84466589575579,1.5127215457538
"GNQ7",7,"Wele-Nzas",10.9995293780264,1.4924740064931
