mc,F,q,s_max_den,n_density,iteration
1,2,1,0.009,0.3620689655172414,569
1,2,1,0.009,0.35496957403651114,686
1,2,1,0.013,0.34685598377281945,826
1,2,1,0.013,0.3286004056795132,996
1,2,1,0.013,0.3103448275862069,1201
1,2,1,0.009,0.29310344827586204,1447
1,2,1,0.009,0.2799188640973631,1744
1,2,1,0.008,0.2738336713995943,2102
1,2,1,0.017,0.24645030425963488,2533
1,2,1,0.017,0.23427991886409735,3053
1,2,1,0.017,0.21196754563894524,3679
1,2,1,0.019,0.19574036511156187,4434
1,2,1,0.015,0.19168356997971603,5344
1,2,1,0.02,0.19574036511156187,6441
1,2,1,0.016,0.18052738336713997,7762
1,2,1,0.015,0.1926977687626775,9355
1,2,1,0.025,0.1876267748478702,11274
1,2,1,0.018,0.1795131845841785,13587
1,2,1,0.016,0.1795131845841785,16374
1,2,1,0.019,0.18052738336713997,19733
1,2,1,0.016,0.17545638945233266,23782
1,2,1,0.014,0.17748478701825557,28661
1,2,1,0.02,0.17038539553752535,34541
1,2,1,0.018,0.17647058823529413,41627
1,2,1,0.022,0.17647058823529413,50167
1,2,1,0.015,0.19066937119675456,60459
1,2,1,0.012,0.19066937119675456,72863
1,2,1,0.012,0.18661257606490872,87811
1,2,1,0.015,0.1815415821501014,105825
1,2,1,0.021,0.16734279918864098,127535
1,2,1,0.019,0.1876267748478702,153700
1,2,1,0.022,0.18356997971602435,185232
1,2,1,0.019,0.18052738336713997,223232
1,2,1,0.027,0.1845841784989858,269029
1,2,1,0.015,0.1744421906693712,324221
1,2,1,0.019,0.18356997971602435,390736
1,2,1,0.021,0.19371196754563894,470896
1,2,1,0.022,0.17748478701825557,567501
1,2,1,0.013,0.18864097363083165,683925
1,2,1,0.02,0.1724137931034483,824234
1,2,1,0.015,0.17038539553752535,993327
1,2,1,0.023,0.17545638945233266,1197110
1,2,1,0.02,0.17748478701825557,1442699
1,2,1,0.018,0.1876267748478702,1738672
1,2,1,0.014,0.1876267748478702,2095364
1,2,1,0.022,0.1845841784989858,2525232
1,2,1,0.022,0.18052738336713997,3043288
1,2,1,0.016,0.18864097363083165,3667625
1,2,1,0.014,0.17849898580121704,4420045
1,2,1,0.026,0.1744421906693712,5326826
1,2,1,0.017,0.18356997971602435,6419634
1,2,1,0.021,0.17849898580121704,7736635
1,2,1,0.021,0.18661257606490872,9323820
1,2,1,0.018,0.19371196754563894,11236619
1,2,1,0.018,0.19168356997971603,13541833
1,2,1,0.017,0.1795131845841785,16319966
1,2,1,0.028,0.1815415821501014,19668038
1,2,1,0.02,0.1795131845841785,23702974
1,2,1,0.024,0.1795131845841785,28565684
1,2,1,0.028,0.18255578093306288,34425988
1,2,1,0.02,0.18661257606490872,41488545
1,2,1,0.024,0.17342799188640973,49999999
2,2,1,0.005,0.4056795131845842,1
2,2,1,0.005,0.40466531440162273,2
2,2,1,0.005,0.40365111561866124,3
2,2,1,0.005,0.40365111561866124,4
2,2,1,0.005,0.40365111561866124,5
2,2,1,0.005,0.40365111561866124,6
2,2,1,0.005,0.40365111561866124,7
2,2,1,0.005,0.40365111561866124,9
2,2,1,0.005,0.40365111561866124,11
2,2,1,0.005,0.40365111561866124,13
2,2,1,0.005,0.40365111561866124,16
2,2,1,0.005,0.40365111561866124,19
2,2,1,0.006,0.40060851926977686,23
2,2,1,0.006,0.39655172413793105,28
2,2,1,0.006,0.39553752535496955,34
2,2,1,0.006,0.39553752535496955,41
2,2,1,0.006,0.39553752535496955,50
2,2,1,0.006,0.39655172413793105,60
2,2,1,0.005,0.3945233265720081,73
2,2,1,0.005,0.38843813387423937,88
2,2,1,0.005,0.38640973630831643,106
2,2,1,0.005,0.38336713995943206,127
2,2,1,0.005,0.38336713995943206,154
2,2,1,0.005,0.37322515212981744,185
2,2,1,0.005,0.36511156186612576,223
2,2,1,0.006,0.35496957403651114,269
2,2,1,0.006,0.34178498985801214,325
2,2,1,0.006,0.3438133874239351,392
2,2,1,0.009,0.3286004056795132,472
2,2,1,0.009,0.3154158215010142,569
2,2,1,0.009,0.3022312373225152,686
2,2,1,0.009,0.2880324543610548,826
2,2,1,0.009,0.28093306288032455,996
2,2,1,0.009,0.2647058823529412,1201
2,2,1,0.01,0.25760649087221094,1447
2,2,1,0.011,0.2434077079107505,1744
2,2,1,0.011,0.23427991886409735,2102
2,2,1,0.01,0.21095334685598377,2533
2,2,1,0.01,0.21196754563894524,3053
2,2,1,0.011,0.20385395537525355,3679
2,2,1,0.011,0.2028397565922921,4434
2,2,1,0.013,0.1926977687626775,5344
2,2,1,0.011,0.1926977687626775,6441
2,2,1,0.012,0.17545638945233266,7762
2,2,1,0.016,0.17545638945233266,9355
2,2,1,0.017,0.17139959432048682,11274
2,2,1,0.015,0.1845841784989858,13587
2,2,1,0.015,0.1724137931034483,16374
2,2,1,0.012,0.16835699797160245,19733
2,2,1,0.022,0.1795131845841785,23782
2,2,1,0.015,0.17647058823529413,28661
2,2,1,0.017,0.1724137931034483,34541
2,2,1,0.013,0.18255578093306288,41627
2,2,1,0.018,0.18052738336713997,50167
2,2,1,0.02,0.18356997971602435,60459
2,2,1,0.017,0.17849898580121704,72863
2,2,1,0.019,0.16734279918864098,87811
2,2,1,0.015,0.18864097363083165,105825
2,2,1,0.012,0.17545638945233266,127535
2,2,1,0.017,0.17647058823529413,153700
2,2,1,0.021,0.17647058823529413,185232
2,2,1,0.017,0.16937119675456389,223232
2,2,1,0.02,0.1845841784989858,269029
2,2,1,0.019,0.17647058823529413,324221
2,2,1,0.018,0.17342799188640973,390736
2,2,1,0.014,0.16734279918864098,470896
2,2,1,0.016,0.17647058823529413,567501
2,2,1,0.013,0.1896551724137931,683925
2,2,1,0.018,0.1795131845841785,824234
2,2,1,0.019,0.17038539553752535,993327
2,2,1,0.017,0.18052738336713997,1197110
2,2,1,0.014,0.1795131845841785,1442699
2,2,1,0.019,0.18052738336713997,1738672
2,2,1,0.028,0.18661257606490872,2095364
2,2,1,0.016,0.17545638945233266,2525232
2,2,1,0.018,0.17849898580121704,3043288
2,2,1,0.012,0.17647058823529413,3667625
2,2,1,0.022,0.17849898580121704,4420045
2,2,1,0.015,0.1795131845841785,5326826
2,2,1,0.024,0.17342799188640973,6419634
2,2,1,0.013,0.17342799188640973,7736635
2,2,1,0.018,0.18255578093306288,9323820
2,2,1,0.014,0.1815415821501014,11236619
2,2,1,0.025,0.1795131845841785,13541833
2,2,1,0.014,0.1845841784989858,16319966
2,2,1,0.015,0.17545638945233266,19668038
2,2,1,0.012,0.1947261663286004,23702974
2,2,1,0.02,0.18052738336713997,28565684
2,2,1,0.016,0.17139959432048682,34425988
2,2,1,0.012,0.18356997971602435,41488545
2,2,1,0.02,0.1896551724137931,49999999
3,2,1,0.006,0.4411764705882353,1
3,2,1,0.006,0.4411764705882353,2
3,2,1,0.006,0.4411764705882353,3
3,2,1,0.006,0.4411764705882353,4
3,2,1,0.006,0.4411764705882353,5
3,2,1,0.006,0.43914807302231235,6
3,2,1,0.006,0.43914807302231235,7
3,2,1,0.006,0.43914807302231235,9
3,2,1,0.006,0.43914807302231235,11
3,2,1,0.006,0.43914807302231235,13
3,2,1,0.006,0.43711967545638947,16
3,2,1,0.006,0.43711967545638947,19
3,2,1,0.006,0.43711967545638947,23
3,2,1,0.006,0.43610547667342797,28
3,2,1,0.006,0.43610547667342797,34
3,2,1,0.006,0.43204868154158216,41
3,2,1,0.006,0.43103448275862066,50
3,2,1,0.009,0.4259634888438134,60
3,2,1,0.009,0.4279918864097363,73
3,2,1,0.008,0.4239350912778905,88
3,2,1,0.008,0.42190669371196754,106
3,2,1,0.008,0.4198782961460446,127
3,2,1,0.008,0.4198782961460446,154
3,2,1,0.008,0.4107505070993915,185
3,2,1,0.008,0.40060851926977686,223
3,2,1,0.008,0.385395537525355,269
3,2,1,0.008,0.3742393509127789,325
3,2,1,0.009,0.36105476673427994,392
3,2,1,0.01,0.3488843813387424,472
3,2,1,0.01,0.3438133874239351,569
3,2,1,0.011,0.33468559837728196,686
3,2,1,0.011,0.3225152129817444,826
3,2,1,0.008,0.3012170385395537,996
3,2,1,0.01,0.28904665314401623,1201
3,2,1,0.011,0.2697768762677485,1447
3,2,1,0.012,0.2565922920892495,1744
3,2,1,0.012,0.23123732251521298,2102
3,2,1,0.015,0.23427991886409735,2533
3,2,1,0.013,0.2129817444219067,3053
3,2,1,0.014,0.19776876267748478,3679
3,2,1,0.013,0.18052738336713997,4434
3,2,1,0.014,0.1845841784989858,5344
3,2,1,0.011,0.1815415821501014,6441
3,2,1,0.011,0.16937119675456389,7762
3,2,1,0.012,0.16937119675456389,9355
3,2,1,0.015,0.16937119675456389,11274
3,2,1,0.01,0.17038539553752535,13587
3,2,1,0.018,0.1724137931034483,16374
3,2,1,0.012,0.18052738336713997,19733
3,2,1,0.012,0.16937119675456389,23782
3,2,1,0.01,0.17139959432048682,28661
3,2,1,0.013,0.18255578093306288,34541
3,2,1,0.013,0.17748478701825557,41627
3,2,1,0.013,0.1724137931034483,50167
3,2,1,0.011,0.1663286004056795,60459
3,2,1,0.011,0.17139959432048682,72863
3,2,1,0.011,0.16937119675456389,87811
3,2,1,0.013,0.1663286004056795,105825
3,2,1,0.017,0.17342799188640973,127535
3,2,1,0.014,0.1724137931034483,153700
3,2,1,0.014,0.16328600405679514,185232
3,2,1,0.016,0.17545638945233266,223232
3,2,1,0.01,0.1643002028397566,269029
3,2,1,0.012,0.16835699797160245,324221
3,2,1,0.014,0.16937119675456389,390736
3,2,1,0.012,0.17849898580121704,470896
3,2,1,0.02,0.1643002028397566,567501
3,2,1,0.018,0.16531440162271804,683925
3,2,1,0.012,0.1612576064908722,824234
3,2,1,0.017,0.1663286004056795,993327
3,2,1,0.014,0.1744421906693712,1197110
3,2,1,0.013,0.17038539553752535,1442699
3,2,1,0.014,0.16835699797160245,1738672
3,2,1,0.017,0.15821501014198783,2095364
3,2,1,0.013,0.16328600405679514,2525232
3,2,1,0.014,0.17545638945233266,3043288
3,2,1,0.013,0.1744421906693712,3667625
3,2,1,0.015,0.17038539553752535,4420045
3,2,1,0.013,0.16734279918864098,5326826
3,2,1,0.014,0.1612576064908722,6419634
3,2,1,0.011,0.16024340770791076,7736635
3,2,1,0.013,0.16835699797160245,9323820
3,2,1,0.015,0.17647058823529413,11236619
3,2,1,0.015,0.16227180527383367,13541833
3,2,1,0.013,0.15821501014198783,16319966
3,2,1,0.011,0.1663286004056795,19668038
3,2,1,0.012,0.17849898580121704,23702974
3,2,1,0.012,0.16227180527383367,28565684
3,2,1,0.018,0.16937119675456389,34425988
3,2,1,0.01,0.1744421906693712,41488545
3,2,1,0.015,0.17342799188640973,49999999
0,2,2,0.004,0.3204868154158215,1
0,2,2,0.004,0.3204868154158215,2
0,2,2,0.004,0.3204868154158215,3
0,2,2,0.004,0.3204868154158215,4
0,2,2,0.004,0.3204868154158215,5
0,2,2,0.004,0.3204868154158215,6
0,2,2,0.004,0.3204868154158215,7
0,2,2,0.004,0.3204868154158215,9
0,2,2,0.004,0.3204868154158215,11
0,2,2,0.004,0.3204868154158215,13
0,2,2,0.004,0.3204868154158215,16
0,2,2,0.004,0.3204868154158215,19
0,2,2,0.004,0.3204868154158215,23
0,2,2,0.004,0.3204868154158215,28
0,2,2,0.004,0.31947261663286003,34
0,2,2,0.004,0.3184584178498986,41
0,2,2,0.004,0.31643002028397565,50
0,2,2,0.004,0.3154158215010142,60
0,2,2,0.004,0.3133874239350913,73
0,2,2,0.004,0.3133874239350913,88
0,2,2,0.004,0.30730223123732253,106
0,2,2,0.004,0.3052738336713996,127
0,2,2,0.004,0.3012170385395537,154
0,2,2,0.004,0.295131845841785,185
0,2,2,0.004,0.29411764705882354,223
0,2,2,0.004,0.2829614604462475,269
0,2,2,0.004,0.2718052738336714,325
0,2,2,0.004,0.26774847870182555,392
0,2,2,0.004,0.26267748478701824,472
0,2,2,0.004,0.2515212981744422,569
0,2,2,0.004,0.2484787018255578,686
0,2,2,0.005,0.23732251521298176,826
0,2,2,0.005,0.22008113590263692,996
0,2,2,0.006,0.2099391480730223,1201
0,2,2,0.006,0.19574036511156187,1447
0,2,2,0.007,0.18356997971602435,1744
0,2,2,0.007,0.1744421906693712,2102
0,2,2,0.007,0.1643002028397566,2533
0,2,2,0.008,0.15212981744421908,3053
0,2,2,0.008,0.13995943204868155,3679
0,2,2,0.009,0.12981744421906694,4434
0,2,2,0.011,0.12373225152129817,5344
0,2,2,0.009,0.12474645030425964,6441
0,2,2,0.009,0.1206896551724138,7762
0,2,2,0.011,0.1075050709939148,9355
0,2,2,0.012,0.11156186612576065,11274
0,2,2,0.011,0.11257606490872211,13587
0,2,2,0.01,0.10446247464503043,16374
0,2,2,0.009,0.10953346855983773,19733
0,2,2,0.011,0.11257606490872211,23782
0,2,2,0.01,0.1105476673427992,28661
0,2,2,0.012,0.11764705882352941,34541
0,2,2,0.009,0.11257606490872211,41627
0,2,2,0.01,0.11561866125760649,50167
0,2,2,0.01,0.11866125760649088,60459
0,2,2,0.011,0.1075050709939148,72863
0,2,2,0.01,0.10344827586206896,87811
0,2,2,0.01,0.12170385395537525,105825
0,2,2,0.01,0.1075050709939148,127535
0,2,2,0.009,0.1105476673427992,153700
0,2,2,0.01,0.11257606490872211,185232
0,2,2,0.01,0.10851926977687627,223232
0,2,2,0.01,0.10953346855983773,269029
0,2,2,0.009,0.1105476673427992,324221
0,2,2,0.011,0.11561866125760649,390736
0,2,2,0.009,0.10953346855983773,470896
0,2,2,0.011,0.10851926977687627,567501
0,2,2,0.01,0.11663286004056796,683925
0,2,2,0.009,0.11460446247464504,824234
0,2,2,0.011,0.11257606490872211,993327
0,2,2,0.01,0.11866125760649088,1197110
0,2,2,0.009,0.11561866125760649,1442699
0,2,2,0.009,0.10953346855983773,1738672
0,2,2,0.009,0.11257606490872211,2095364
0,2,2,0.009,0.11561866125760649,2525232
0,2,2,0.009,0.10953346855983773,3043288
0,2,2,0.011,0.10953346855983773,3667625
0,2,2,0.012,0.11359026369168357,4420045
0,2,2,0.009,0.11764705882352941,5326826
0,2,2,0.009,0.10851926977687627,6419634
0,2,2,0.011,0.1105476673427992,7736635
0,2,2,0.01,0.11156186612576065,9323820
0,2,2,0.01,0.10953346855983773,11236619
0,2,2,0.009,0.11257606490872211,13541833
0,2,2,0.009,0.11764705882352941,16319966
0,2,2,0.01,0.11663286004056796,19668038
0,2,2,0.01,0.12271805273833672,23702974
0,2,2,0.01,0.11967545638945233,28565684
0,2,2,0.01,0.11460446247464504,34425988
0,2,2,0.01,0.10649087221095335,41488545
0,2,2,0.01,0.10649087221095335,49999999
1,2,2,0.004,0.34787018255578095,1
1,2,2,0.004,0.34787018255578095,2
1,2,2,0.004,0.34787018255578095,3
1,2,2,0.004,0.34787018255578095,4
1,2,2,0.004,0.34787018255578095,5
1,2,2,0.004,0.34787018255578095,6
1,2,2,0.004,0.34787018255578095,7
1,2,2,0.004,0.34787018255578095,9
1,2,2,0.004,0.345841784989858,11
1,2,2,0.004,0.345841784989858,13
1,2,2,0.004,0.345841784989858,16
1,2,2,0.004,0.3448275862068966,19
1,2,2,0.004,0.3448275862068966,23
1,2,2,0.004,0.3448275862068966,28
1,2,2,0.004,0.3438133874239351,34
1,2,2,0.004,0.3438133874239351,41
1,2,2,0.004,0.3448275862068966,50
1,2,2,0.004,0.3448275862068966,60
1,2,2,0.004,0.33975659229208927,73
1,2,2,0.004,0.33772819472616633,88
1,2,2,0.004,0.33468559837728196,106
1,2,2,0.004,0.332657200811359,127
1,2,2,0.004,0.3275862068965517,154
1,2,2,0.005,0.31643002028397565,185
1,2,2,0.005,0.3103448275862069,223
1,2,2,0.006,0.30628803245436104,269
1,2,2,0.005,0.295131845841785,325
1,2,2,0.006,0.28904665314401623,392
1,2,2,0.007,0.28498985801217036,472
1,2,2,0.007,0.27079107505070993,569
1,2,2,0.007,0.2647058823529412,686
1,2,2,0.007,0.2525354969574036,826
1,2,2,0.007,0.2363083164300203,996
1,2,2,0.007,0.22616632860040567,1201
1,2,2,0.007,0.21095334685598377,1447
1,2,2,0.009,0.20182555780933062,1744
1,2,2,0.01,0.18052738336713997,2102
1,2,2,0.01,0.16734279918864098,2533
1,2,2,0.012,0.15314401622718052,3053
1,2,2,0.008,0.14503042596348883,3679
1,2,2,0.008,0.13387423935091278,4434
1,2,2,0.013,0.12981744421906694,5344
1,2,2,0.008,0.1206896551724138,6441
1,2,2,0.016,0.1105476673427992,7762
1,2,2,0.008,0.11764705882352941,9355
1,2,2,0.012,0.12271805273833672,11274
1,2,2,0.009,0.11359026369168357,13587
1,2,2,0.008,0.11561866125760649,16374
1,2,2,0.009,0.10953346855983773,19733
1,2,2,0.008,0.11460446247464504,23782
1,2,2,0.009,0.12271805273833672,28661
1,2,2,0.008,0.11764705882352941,34541
1,2,2,0.006,0.1105476673427992,41627
1,2,2,0.008,0.10953346855983773,50167
1,2,2,0.008,0.11764705882352941,60459
1,2,2,0.008,0.12271805273833672,72863
1,2,2,0.008,0.12170385395537525,87811
1,2,2,0.012,0.10851926977687627,105825
1,2,2,0.01,0.11257606490872211,127535
1,2,2,0.008,0.11460446247464504,153700
1,2,2,0.013,0.11460446247464504,185232
1,2,2,0.013,0.11257606490872211,223232
1,2,2,0.006,0.11257606490872211,269029
1,2,2,0.016,0.10649087221095335,324221
1,2,2,0.009,0.11460446247464504,390736
1,2,2,0.009,0.12170385395537525,470896
1,2,2,0.008,0.1075050709939148,567501
1,2,2,0.008,0.10953346855983773,683925
1,2,2,0.009,0.11257606490872211,824234
1,2,2,0.008,0.11764705882352941,993327
1,2,2,0.014,0.10243407707910751,1197110
1,2,2,0.013,0.11663286004056796,1442699
1,2,2,0.008,0.10446247464503043,1738672
1,2,2,0.015,0.11156186612576065,2095364
1,2,2,0.014,0.1075050709939148,2525232
1,2,2,0.009,0.11663286004056796,3043288
1,2,2,0.015,0.11764705882352941,3667625
1,2,2,0.009,0.11561866125760649,4420045
1,2,2,0.007,0.11663286004056796,5326826
1,2,2,0.007,0.11257606490872211,6419634
1,2,2,0.014,0.11561866125760649,7736635
1,2,2,0.013,0.1075050709939148,9323820
1,2,2,0.008,0.1075050709939148,11236619
1,2,2,0.007,0.1105476673427992,13541833
1,2,2,0.008,0.11866125760649088,16319966
1,2,2,0.007,0.11257606490872211,19668038
1,2,2,0.015,0.10851926977687627,23702974
1,2,2,0.008,0.11561866125760649,28565684
1,2,2,0.009,0.11663286004056796,34425988
1,2,2,0.009,0.11866125760649088,41488545
1,2,2,0.013,0.10243407707910751,49999999
2,2,2,0.004,0.332657200811359,1
2,2,2,0.004,0.332657200811359,2
2,2,2,0.004,0.332657200811359,3
2,2,2,0.004,0.332657200811359,4
2,2,2,0.004,0.332657200811359,5
2,2,2,0.004,0.332657200811359,6
2,2,2,0.004,0.332657200811359,7
2,2,2,0.004,0.3306288032454361,9
2,2,2,0.004,0.3306288032454361,11
2,2,2,0.004,0.3306288032454361,13
2,2,2,0.004,0.32961460446247465,16
2,2,2,0.004,0.32961460446247465,19
2,2,2,0.004,0.32961460446247465,23
2,2,2,0.004,0.3286004056795132,28
2,2,2,0.004,0.3286004056795132,34
2,2,2,0.004,0.3275862068965517,41
2,2,2,0.004,0.3255578093306288,50
2,2,2,0.004,0.32454361054766734,60
2,2,2,0.004,0.32454361054766734,73
2,2,2,0.004,0.32454361054766734,88
2,2,2,0.004,0.3184584178498986,106
2,2,2,0.004,0.3184584178498986,127
2,2,2,0.004,0.3154158215010142,154
2,2,2,0.004,0.3103448275862069,185
2,2,2,0.004,0.3012170385395537,223
2,2,2,0.004,0.3002028397565923,269
2,2,2,0.004,0.295131845841785,325
2,2,2,0.004,0.28498985801217036,392
2,2,2,0.005,0.2718052738336714,472
2,2,2,0.005,0.26267748478701824,569
2,2,2,0.005,0.24543610547667344,686
2,2,2,0.005,0.23225152129817445,826
2,2,2,0.006,0.21196754563894524,996
2,2,2,0.006,0.20182555780933062,1201
2,2,2,0.007,0.1876267748478702,1447
2,2,2,0.007,0.1724137931034483,1744
2,2,2,0.007,0.16024340770791076,2102
2,2,2,0.007,0.14705882352941177,2533
2,2,2,0.006,0.13488843813387424,3053
2,2,2,0.007,0.12981744421906694,3679
2,2,2,0.007,0.12373225152129817,4434
2,2,2,0.007,0.1206896551724138,5344
2,2,2,0.007,0.10649087221095335,6441
2,2,2,0.007,0.11663286004056796,7762
2,2,2,0.006,0.11359026369168357,9355
2,2,2,0.009,0.10649087221095335,11274
2,2,2,0.01,0.10040567951318459,13587
2,2,2,0.01,0.10040567951318459,16374
2,2,2,0.006,0.10547667342799188,19733
2,2,2,0.01,0.10851926977687627,23782
2,2,2,0.007,0.10040567951318459,28661
2,2,2,0.008,0.10141987829614604,34541
2,2,2,0.01,0.10243407707910751,41627
2,2,2,0.006,0.10243407707910751,50167
2,2,2,0.011,0.10547667342799188,60459
2,2,2,0.008,0.1075050709939148,72863
2,2,2,0.007,0.09939148073022312,87811
2,2,2,0.007,0.10243407707910751,105825
2,2,2,0.008,0.10141987829614604,127535
2,2,2,0.011,0.1075050709939148,153700
2,2,2,0.01,0.10040567951318459,185232
2,2,2,0.008,0.0973630831643002,223232
2,2,2,0.008,0.10446247464503043,269029
2,2,2,0.007,0.10547667342799188,324221
2,2,2,0.011,0.10141987829614604,390736
2,2,2,0.007,0.10243407707910751,470896
2,2,2,0.01,0.09634888438133875,567501
2,2,2,0.011,0.10141987829614604,683925
2,2,2,0.007,0.10344827586206896,824234
2,2,2,0.01,0.1105476673427992,993327
2,2,2,0.01,0.09432048681541583,1197110
2,2,2,0.01,0.10851926977687627,1442699
2,2,2,0.01,0.10040567951318459,1738672
2,2,2,0.009,0.10649087221095335,2095364
2,2,2,0.008,0.11156186612576065,2525232
2,2,2,0.008,0.10344827586206896,3043288
2,2,2,0.008,0.10446247464503043,3667625
2,2,2,0.01,0.10547667342799188,4420045
2,2,2,0.007,0.09837728194726167,5326826
2,2,2,0.007,0.10547667342799188,6419634
2,2,2,0.007,0.10344827586206896,7736635
2,2,2,0.006,0.10243407707910751,9323820
2,2,2,0.008,0.09837728194726167,11236619
2,2,2,0.01,0.10243407707910751,13541833
2,2,2,0.006,0.09533468559837728,16319966
2,2,2,0.008,0.10547667342799188,19668038
2,2,2,0.007,0.10649087221095335,23702974
2,2,2,0.01,0.09939148073022312,28565684
2,2,2,0.007,0.10141987829614604,34425988
2,2,2,0.007,0.1075050709939148,41488545
2,2,2,0.009,0.10141987829614604,49999999
3,2,2,0.003,0.3093306288032454,1
3,2,2,0.003,0.3093306288032454,2
