mc,F,q,s_max_den,n_density,iteration
0,2,10,0.006,0.08984930338356553,9355
0,2,10,0.007,0.08785897071367643,11274
0,2,10,0.008,0.08359397213534261,13587
0,2,10,0.012,0.07790730736423088,16374
0,2,10,0.012,0.07790730736423088,19733
0,2,10,0.014,0.07620130793289735,23782
0,2,10,0.011,0.07790730736423088,28661
0,2,10,0.013,0.07392664202445266,34541
0,2,10,0.01,0.0707989764003412,41627
0,2,10,0.01,0.07193630935456355,50167
0,2,10,0.009,0.07421097526300825,60459
0,2,10,0.012,0.08160363946545351,72863
0,2,10,0.012,0.0753483082172306,87811
0,2,10,0.012,0.07676997441000853,105825
0,2,10,0.011,0.07676997441000853,127535
0,2,10,0.011,0.07676997441000853,153700
0,2,10,0.011,0.07876030707989765,185232
0,2,10,0.011,0.07222064259311914,223232
0,2,10,0.01,0.0730736423087859,269029
0,2,10,0.01,0.08075063974978675,324221
0,2,10,0.011,0.07676997441000853,390736
0,2,10,0.015,0.08131930622689792,470896
0,2,10,0.01,0.0753483082172306,567501
0,2,10,0.012,0.07904464031845322,683925
0,2,10,0.011,0.08075063974978675,824234
0,2,10,0.013,0.0753483082172306,993327
0,2,10,0.013,0.07222064259311914,1197110
0,2,10,0.012,0.07733864088711971,1442699
0,2,10,0.012,0.08217230594256468,1738672
0,2,10,0.012,0.07335797554734148,2095364
0,2,10,0.011,0.07762297412567529,2525232
0,2,10,0.013,0.07705430764856412,3043288
0,2,10,0.011,0.08444697185100938,3667625
0,2,10,0.013,0.07676997441000853,4420045
0,2,10,0.012,0.07790730736423088,5326826
0,2,10,0.01,0.08245663918112027,6419634
0,2,10,0.012,0.07449530850156383,7736635
0,2,10,0.012,0.08018197327267558,9323820
0,2,10,0.009,0.08330963889678704,11236619
0,2,10,0.009,0.0796133067955644,13541833
0,2,10,0.011,0.07790730736423088,16319966
0,2,10,0.012,0.08103497298834234,19668038
0,2,10,0.011,0.0796133067955644,23702974
0,2,10,0.01,0.08018197327267558,28565684
0,2,10,0.011,0.07762297412567529,34425988
0,2,10,0.012,0.0710833096388968,41488545
0,2,10,0.012,0.07676997441000853,49999999
1,2,10,0.002,0.16093261302246234,1
1,2,10,0.002,0.16093261302246234,2
1,2,10,0.002,0.16093261302246234,3
1,2,10,0.002,0.16093261302246234,4
1,2,10,0.002,0.16093261302246234,5
1,2,10,0.002,0.16093261302246234,6
1,2,10,0.002,0.16093261302246234,7
1,2,10,0.002,0.16093261302246234,9
1,2,10,0.002,0.16093261302246234,11
1,2,10,0.002,0.16093261302246234,13
1,2,10,0.002,0.16093261302246234,16
1,2,10,0.002,0.16093261302246234,19
1,2,10,0.002,0.16064827978390675,23
1,2,10,0.002,0.16007961330679557,28
1,2,10,0.002,0.16007961330679557,34
1,2,10,0.002,0.15979528006823998,41
1,2,10,0.002,0.15865794711401762,50
1,2,10,0.002,0.15865794711401762,60
1,2,10,0.002,0.15837361387546203,73
1,2,10,0.002,0.15808928063690644,88
1,2,10,0.003,0.1572362809212397,106
1,2,10,0.003,0.15638328120557293,127
1,2,10,0.003,0.15638328120557293,154
1,2,10,0.003,0.15524594825135057,185
1,2,10,0.003,0.15382428205857265,223
1,2,10,0.003,0.1524026158657947,269
1,2,10,0.003,0.1524026158657947,325
1,2,10,0.003,0.1524026158657947,392
1,2,10,0.004,0.15154961615012796,472
1,2,10,0.004,0.14955928348023884,569
1,2,10,0.004,0.14785328404890533,686
1,2,10,0.004,0.14643161785612738,826
1,2,10,0.004,0.14529428490190505,996
1,2,10,0.004,0.1421666192777936,1201
1,2,10,0.004,0.13875462041512654,1447
1,2,10,0.004,0.1350582883139039,1744
1,2,10,0.005,0.12965595678134775,2102
1,2,10,0.006,0.1216946261017913,2533
1,2,10,0.005,0.11657662780779073,3053
1,2,10,0.006,0.11202729599090133,3679
1,2,10,0.007,0.10747796417401194,4434
1,2,10,0.006,0.10548763150412283,5344
1,2,10,0.008,0.09468296843901051,6441
1,2,10,0.008,0.09354563548478817,7762
1,2,10,0.01,0.08956497014500996,9355
1,2,10,0.01,0.08529997156667614,11274
1,2,10,0.009,0.08131930622689792,13587
1,2,10,0.008,0.08330963889678704,16374
1,2,10,0.008,0.08529997156667614,19733
1,2,10,0.008,0.08615297128234291,23782
1,2,10,0.013,0.08700597099800966,28661
1,2,10,0.011,0.08245663918112027,34541
1,2,10,0.012,0.08444697185100938,41627
1,2,10,0.01,0.08444697185100938,50167
1,2,10,0.01,0.08160363946545351,60459
1,2,10,0.016,0.0841626386124538,72863
1,2,10,0.015,0.08928063690645437,87811
1,2,10,0.014,0.08757463747512084,105825
1,2,10,0.012,0.08700597099800966,127535
1,2,10,0.014,0.09354563548478817,153700
1,2,10,0.01,0.08558430480523173,185232
1,2,10,0.016,0.08700597099800966,223232
1,2,10,0.012,0.08729030423656525,269029
1,2,10,0.011,0.09269263576912141,324221
1,2,10,0.011,0.08814330395223202,390736
1,2,10,0.013,0.09382996872334376,470896
1,2,10,0.012,0.08672163775945407,567501
1,2,10,0.014,0.09240830253056583,683925
1,2,10,0.011,0.09439863520045494,824234
1,2,10,0.014,0.10093829968723343,993327
1,2,10,0.016,0.09326130224623258,1197110
1,2,10,0.019,0.0995166334944555,1442699
1,2,10,0.015,0.09013363662212112,1738672
1,2,10,0.013,0.09411430196189935,2095364
1,2,10,0.009,0.09382996872334376,2525232
1,2,10,0.016,0.09468296843901051,3043288
1,2,10,0.018,0.09667330110889963,3667625
1,2,10,0.01,0.0907023030992323,4420045
1,2,10,0.014,0.08473130508956497,5326826
1,2,10,0.014,0.09724196758601081,6419634
1,2,10,0.016,0.09013363662212112,7736635
1,2,10,0.014,0.08444697185100938,9323820
1,2,10,0.015,0.09724196758601081,11236619
1,2,10,0.019,0.09837930054023315,13541833
1,2,10,0.011,0.10093829968723343,16319966
1,2,10,0.017,0.08729030423656525,19668038
1,2,10,0.016,0.10093829968723343,23702974
1,2,10,0.015,0.09695763434745522,28565684
1,2,10,0.01,0.09354563548478817,34425988
1,2,10,0.019,0.09468296843901051,41488545
1,2,10,0.013,0.09695763434745522,49999999
2,2,10,0.003,0.15979528006823998,1
2,2,10,0.003,0.15979528006823998,2
2,2,10,0.003,0.15979528006823998,3
2,2,10,0.003,0.15979528006823998,4
2,2,10,0.003,0.15979528006823998,5
2,2,10,0.003,0.15979528006823998,6
2,2,10,0.003,0.15979528006823998,7
2,2,10,0.003,0.15979528006823998,9
2,2,10,0.003,0.1595109468296844,11
2,2,10,0.003,0.1589422803525732,13
2,2,10,0.003,0.1589422803525732,16
2,2,10,0.003,0.1589422803525732,19
2,2,10,0.003,0.15865794711401762,23
2,2,10,0.003,0.15865794711401762,28
2,2,10,0.003,0.15865794711401762,34
2,2,10,0.003,0.15865794711401762,41
2,2,10,0.003,0.15837361387546203,50
2,2,10,0.003,0.15837361387546203,60
2,2,10,0.003,0.15808928063690644,73
2,2,10,0.003,0.15780494739835088,88
2,2,10,0.003,0.15666761444412852,106
2,2,10,0.003,0.1572362809212397,127
2,2,10,0.003,0.1572362809212397,154
2,2,10,0.003,0.15609894796701734,185
2,2,10,0.003,0.15439294853568383,223
2,2,10,0.003,0.15439294853568383,269
2,2,10,0.003,0.15297128234290588,325
2,2,10,0.003,0.15211828262723912,392
2,2,10,0.003,0.15012794995735002,472
2,2,10,0.003,0.14756895081034974,569
2,2,10,0.003,0.14330395223201592,686
2,2,10,0.003,0.14074495308501564,826
2,2,10,0.003,0.13818595393801536,996
2,2,10,0.003,0.1353426215524595,1201
2,2,10,0.004,0.13448962183679272,1447
2,2,10,0.006,0.1302246232584589,1744
2,2,10,0.006,0.12709695763434745,2102
2,2,10,0.006,0.123969292010236,2533
2,2,10,0.006,0.11856696047767984,3053
2,2,10,0.006,0.11259596246801251,3679
2,2,10,0.006,0.10463463178845607,4434
2,2,10,0.007,0.10207563264145579,5344
2,2,10,0.011,0.09866363377878874,6441
2,2,10,0.014,0.09582030139323287,7762
2,2,10,0.008,0.08871197042934319,9355
2,2,10,0.009,0.08473130508956497,11274
2,2,10,0.014,0.08103497298834234,13587
2,2,10,0.013,0.08018197327267558,16374
2,2,10,0.011,0.08075063974978675,19733
2,2,10,0.009,0.08274097241967586,23782
2,2,10,0.009,0.08160363946545351,28661
2,2,10,0.009,0.08160363946545351,34541
2,2,10,0.009,0.08672163775945407,41627
2,2,10,0.012,0.08615297128234291,50167
2,2,10,0.011,0.08700597099800966,60459
2,2,10,0.016,0.08558430480523173,72863
2,2,10,0.011,0.0838783053738982,87811
2,2,10,0.01,0.0818879727040091,105825
2,2,10,0.01,0.08700597099800966,127535
2,2,10,0.009,0.0838783053738982,153700
2,2,10,0.011,0.08586863804378732,185232
2,2,10,0.01,0.08501563832812056,223232
2,2,10,0.016,0.08871197042934319,269029
2,2,10,0.012,0.09013363662212112,324221
2,2,10,0.011,0.0884276371907876,390736
2,2,10,0.015,0.08956497014500996,470896
2,2,10,0.011,0.09183963605345465,567501
2,2,10,0.014,0.0952516349161217,683925
2,2,10,0.009,0.08558430480523173,824234
2,2,10,0.01,0.08871197042934319,993327
2,2,10,0.012,0.0884276371907876,1197110
2,2,10,0.01,0.09212396929201024,1442699
2,2,10,0.012,0.0907023030992323,1738672
2,2,10,0.011,0.08956497014500996,2095364
2,2,10,0.017,0.09098663633778789,2525232
2,2,10,0.01,0.09269263576912141,3043288
2,2,10,0.015,0.09781063406312197,3667625
2,2,10,0.01,0.0907023030992323,4420045
2,2,10,0.01,0.09041796986067671,5326826
2,2,10,0.013,0.09610463463178845,6419634
2,2,10,0.009,0.0975263008245664,7736635
2,2,10,0.009,0.09212396929201024,9323820
2,2,10,0.009,0.0884276371907876,11236619
2,2,10,0.011,0.09212396929201024,13541833
2,2,10,0.012,0.09354563548478817,16319966
2,2,10,0.011,0.09866363377878874,19668038
2,2,10,0.012,0.09013363662212112,23702974
2,2,10,0.017,0.09098663633778789,28565684
2,2,10,0.009,0.09411430196189935,34425988
2,2,10,0.011,0.09439863520045494,41488545
2,2,10,0.015,0.09781063406312197,49999999
0,2,100,0.002,0.05828831390389536,1
0,2,100,0.002,0.05828831390389536,2
0,2,100,0.002,0.05828831390389536,3
0,2,100,0.002,0.05828831390389536,4
0,2,100,0.002,0.05828831390389536,5
0,2,100,0.002,0.05828831390389536,6
0,2,100,0.002,0.05828831390389536,7
0,2,100,0.002,0.05828831390389536,9
0,2,100,0.002,0.05828831390389536,11
0,2,100,0.002,0.05800398066533978,13
0,2,100,0.002,0.05800398066533978,16
0,2,100,0.002,0.05800398066533978,19
0,2,100,0.002,0.05771964742678419,23
0,2,100,0.002,0.05771964742678419,28
0,2,100,0.002,0.05771964742678419,34
0,2,100,0.002,0.05771964742678419,41
0,2,100,0.002,0.05771964742678419,50
0,2,100,0.002,0.05771964742678419,60
0,2,100,0.003,0.0574353141882286,73
0,2,100,0.003,0.0574353141882286,88
0,2,100,0.003,0.0574353141882286,106
0,2,100,0.003,0.0574353141882286,127
0,2,100,0.003,0.0574353141882286,154
0,2,100,0.003,0.05715098094967302,185
0,2,100,0.003,0.056297981234006256,223
0,2,100,0.003,0.056013647995450666,269
0,2,100,0.003,0.055444981518339494,325
0,2,100,0.003,0.05402331532556156,392
0,2,100,0.003,0.05373898208700597,472
0,2,100,0.003,0.052601649132783625,569
0,2,100,0.003,0.05146431617856127,686
0,2,100,0.003,0.05061131646289451,826
0,2,100,0.003,0.04975831674722775,996
0,2,100,0.003,0.048620983793005404,1201
0,2,100,0.003,0.048336650554449814,1447
0,2,100,0.003,0.04691498436167188,1744
0,2,100,0.003,0.045208984930338356,2102
0,2,100,0.003,0.04293431902189366,2533
0,2,100,0.004,0.04009098663633779,3053
0,2,100,0.003,0.037816320727893094,3679
0,2,100,0.003,0.03497298834233722,4434
0,2,100,0.004,0.03241398919533694,5344
0,2,100,0.004,0.029854990048336652,6441
0,2,100,0.005,0.02900199033266989,7762
0,2,100,0.004,0.027295990901336366,9355
0,2,100,0.005,0.023315325561558145,11274
0,2,100,0.005,0.019050326983224338,13587
0,2,100,0.005,0.017628660790446404,16374
0,2,100,0.005,0.016491327836224055,19733
0,2,100,0.005,0.014785328404890531,23782
0,2,100,0.006,0.014785328404890531,28661
0,2,100,0.006,0.014216661927779357,34541
0,2,100,0.006,0.01194199601933466,41627
0,2,100,0.006,0.011657662780779073,50167
0,2,100,0.006,0.011657662780779073,60459
0,2,100,0.006,0.01279499573500142,72863
0,2,100,0.006,0.012226329257890247,87811
0,2,100,0.006,0.011657662780779073,105825
0,2,100,0.006,0.013079328973557009,127535
0,2,100,0.006,0.01279499573500142,153700
0,2,100,0.006,0.011657662780779073,185232
0,2,100,0.006,0.011373329542223486,223232
0,2,100,0.006,0.01194199601933466,269029
0,2,100,0.006,0.011657662780779073,324221
0,2,100,0.006,0.013079328973557009,390736
0,2,100,0.006,0.012226329257890247,470896
0,2,100,0.006,0.012226329257890247,567501
0,2,100,0.006,0.012510662496445835,683925
0,2,100,0.006,0.011373329542223486,824234
0,2,100,0.006,0.011373329542223486,993327
0,2,100,0.006,0.011657662780779073,1197110
0,2,100,0.006,0.013079328973557009,1442699
0,2,100,0.006,0.01194199601933466,1738672
0,2,100,0.006,0.013079328973557009,2095364
0,2,100,0.006,0.010520329826556724,2525232
0,2,100,0.006,0.011373329542223486,3043288
0,2,100,0.006,0.01194199601933466,3667625
0,2,100,0.006,0.011373329542223486,4420045
0,2,100,0.006,0.011657662780779073,5326826
0,2,100,0.006,0.011373329542223486,6419634
0,2,100,0.006,0.013363662212112597,7736635
0,2,100,0.006,0.012226329257890247,9323820
0,2,100,0.006,0.012226329257890247,11236619
0,2,100,0.006,0.01194199601933466,13541833
0,2,100,0.006,0.013079328973557009,16319966
0,2,100,0.006,0.011657662780779073,19668038
0,2,100,0.006,0.011373329542223486,23702974
0,2,100,0.006,0.011657662780779073,28565684
0,2,100,0.006,0.012226329257890247,34425988
0,2,100,0.006,0.011657662780779073,41488545
0,2,100,0.006,0.011657662780779073,49999999
1,2,100,0.002,0.0508956497014501,1
1,2,100,0.002,0.0508956497014501,2
