mc,F,q,s_max_den,n_density,iteration
1,2,1,0.156,0.3744186046511628,6441
1,2,1,0.159,0.3573089700996678,7762
1,2,1,0.167,0.35614617940199333,9355
1,2,1,0.158,0.36196013289036544,11274
1,2,1,0.155,0.3559800664451827,13587
1,2,1,0.168,0.35780730897009966,16374
1,2,1,0.168,0.3606312292358804,19733
1,2,1,0.154,0.3526578073089701,23782
1,2,1,0.191,0.373421926910299,28661
1,2,1,0.177,0.3710963455149502,34541
1,2,1,0.19,0.3739202657807309,41627
1,2,1,0.205,0.37209302325581395,50167
1,2,1,0.174,0.35996677740863786,60459
1,2,1,0.209,0.3589700996677741,72863
1,2,1,0.248,0.35066445182724254,87811
1,2,1,0.193,0.3686046511627907,105825
1,2,1,0.225,0.36495016611295683,127535
1,2,1,0.203,0.36295681063122925,153700
1,2,1,0.168,0.34983388704318935,185232
1,2,1,0.171,0.3637873754152824,223232
1,2,1,0.162,0.35282392026578074,269029
1,2,1,0.186,0.3526578073089701,324221
1,2,1,0.195,0.37059800664451825,390736
1,2,1,0.189,0.3579734219269103,470896
1,2,1,0.183,0.3573089700996678,567501
1,2,1,0.185,0.3514950166112957,683925
1,2,1,0.174,0.3659468438538206,824234
1,2,1,0.202,0.36196013289036544,993327
1,2,1,0.149,0.35980066445182723,1197110
1,2,1,0.173,0.36495016611295683,1442699
1,2,1,0.175,0.3632890365448505,1738672
1,2,1,0.171,0.35647840531561464,2095364
1,2,1,0.192,0.3617940199335548,2525232
1,2,1,0.222,0.3602990033222591,3043288
1,2,1,0.197,0.35066445182724254,3667625
1,2,1,0.206,0.36295681063122925,4420045
1,2,1,0.225,0.346843853820598,5326826
1,2,1,0.2,0.36146179401993356,6419634
1,2,1,0.197,0.3647840531561462,7736635
1,2,1,0.18,0.3666112956810631,9323820
1,2,1,0.184,0.35764119601328903,11236619
1,2,1,0.193,0.3686046511627907,13541833
1,2,1,0.189,0.3666112956810631,16319966
1,2,1,0.188,0.37475083056478403,19668038
1,2,1,0.193,0.3558139534883721,23702974
1,2,1,0.216,0.37275747508305646,28565684
1,2,1,0.196,0.3569767441860465,34425988
1,2,1,0.178,0.3602990033222591,41488545
1,2,1,0.194,0.3696013289036545,49999999
2,2,1,0.122,0.4284053156146179,1
2,2,1,0.122,0.4284053156146179,2
2,2,1,0.118,0.4290697674418605,3
2,2,1,0.118,0.42873754152823923,4
2,2,1,0.118,0.42873754152823923,5
2,2,1,0.118,0.42857142857142855,6
2,2,1,0.118,0.42857142857142855,7
2,2,1,0.118,0.42857142857142855,9
2,2,1,0.118,0.42857142857142855,11
2,2,1,0.118,0.42890365448504986,13
2,2,1,0.118,0.4284053156146179,16
2,2,1,0.118,0.42724252491694353,19
2,2,1,0.118,0.42724252491694353,23
2,2,1,0.118,0.4269102990033223,28
2,2,1,0.118,0.4269102990033223,34
2,2,1,0.113,0.42724252491694353,41
2,2,1,0.108,0.42740863787375416,50
2,2,1,0.109,0.42857142857142855,60
2,2,1,0.109,0.42740863787375416,73
2,2,1,0.109,0.42740863787375416,88
2,2,1,0.113,0.42790697674418604,106
2,2,1,0.112,0.42857142857142855,127
2,2,1,0.111,0.42724252491694353,154
2,2,1,0.111,0.4269102990033223,185
2,2,1,0.11,0.42674418604651165,223
2,2,1,0.108,0.42574750830564784,269
2,2,1,0.104,0.42674418604651165,325
2,2,1,0.108,0.4207641196013289,392
2,2,1,0.107,0.4219269102990033,472
2,2,1,0.107,0.41993355481727573,569
2,2,1,0.111,0.41461794019933557,686
2,2,1,0.112,0.41312292358803987,826
2,2,1,0.121,0.41411960132890363,996
2,2,1,0.117,0.40946843853820597,1201
2,2,1,0.129,0.4054817275747508,1447
2,2,1,0.135,0.40066445182724253,1744
2,2,1,0.141,0.3941860465116279,2102
2,2,1,0.134,0.3981727574750831,2533
2,2,1,0.14,0.3920265780730897,3053
2,2,1,0.133,0.3808970099667774,3679
2,2,1,0.129,0.37990033222591363,4434
2,2,1,0.129,0.38006644518272426,5344
2,2,1,0.137,0.3697674418604651,6441
2,2,1,0.126,0.36561461794019934,7762
2,2,1,0.126,0.3631229235880399,9355
2,2,1,0.124,0.36212624584717606,11274
2,2,1,0.119,0.3686046511627907,13587
2,2,1,0.13,0.3644518272425249,16374
2,2,1,0.129,0.35780730897009966,19733
2,2,1,0.129,0.3616279069767442,23782
2,2,1,0.132,0.35980066445182723,28661
2,2,1,0.16,0.3787375415282392,34541
2,2,1,0.169,0.3812292358803987,41627
2,2,1,0.176,0.38056478405315614,50167
2,2,1,0.174,0.37475083056478403,60459
2,2,1,0.196,0.3686046511627907,72863
2,2,1,0.152,0.36428571428571427,87811
2,2,1,0.183,0.37724252491694354,105825
2,2,1,0.189,0.37259136212624583,127535
2,2,1,0.159,0.37574750830564785,153700
2,2,1,0.135,0.3573089700996678,185232
2,2,1,0.137,0.3691029900332226,223232
2,2,1,0.144,0.38355481727574753,269029
2,2,1,0.151,0.37259136212624583,324221
2,2,1,0.14,0.3681063122923588,390736
2,2,1,0.14,0.34850498338870434,470896
2,2,1,0.187,0.3704318936877076,567501
2,2,1,0.17,0.3609634551495017,683925
2,2,1,0.156,0.36926910299003324,824234
2,2,1,0.159,0.36578073089700996,993327
2,2,1,0.145,0.36926910299003324,1197110
2,2,1,0.148,0.3717607973421927,1442699
2,2,1,0.147,0.37209302325581395,1738672
2,2,1,0.157,0.37508305647840534,2095364
2,2,1,0.152,0.3745847176079734,2525232
2,2,1,0.144,0.36578073089700996,3043288
2,2,1,0.162,0.38006644518272426,3667625
2,2,1,0.171,0.34933554817275747,4420045
2,2,1,0.173,0.3838870431893688,5326826
2,2,1,0.139,0.35282392026578074,6419634
2,2,1,0.172,0.38488372093023254,7736635
2,2,1,0.152,0.3440199335548173,9323820
2,2,1,0.172,0.3676079734219269,11236619
2,2,1,0.174,0.34501661129568106,13541833
2,2,1,0.152,0.3553156146179402,16319966
2,2,1,0.135,0.36710963455149503,19668038
2,2,1,0.156,0.3787375415282392,23702974
2,2,1,0.152,0.36777408637873754,28565684
2,2,1,0.135,0.36411960132890364,34425988
2,2,1,0.131,0.3654485049833887,41488545
2,2,1,0.158,0.3551495016611296,49999999
3,2,1,0.098,0.4260797342192691,1
3,2,1,0.098,0.4260797342192691,2
3,2,1,0.098,0.4260797342192691,3
3,2,1,0.098,0.4260797342192691,4
3,2,1,0.098,0.42657807308970097,5
3,2,1,0.098,0.42657807308970097,6
3,2,1,0.098,0.42657807308970097,7
3,2,1,0.098,0.42657807308970097,9
3,2,1,0.098,0.42657807308970097,11
3,2,1,0.098,0.42591362126245846,13
3,2,1,0.098,0.4254152823920266,16
3,2,1,0.097,0.4254152823920266,19
3,2,1,0.097,0.4249169435215947,23
3,2,1,0.097,0.42524916943521596,28
3,2,1,0.097,0.4239202657807309,34
3,2,1,0.097,0.4232558139534884,41
3,2,1,0.098,0.4227574750830565,50
3,2,1,0.098,0.42308970099667775,60
3,2,1,0.101,0.4227574750830565,73
3,2,1,0.113,0.4225913621262459,88
3,2,1,0.112,0.4227574750830565,106
3,2,1,0.115,0.4207641196013289,127
3,2,1,0.112,0.42142857142857143,154
3,2,1,0.11,0.42159468438538206,185
3,2,1,0.112,0.42209302325581394,223
3,2,1,0.108,0.4219269102990033,269
3,2,1,0.116,0.4205980066445183,325
3,2,1,0.117,0.41993355481727573,392
3,2,1,0.115,0.41993355481727573,472
3,2,1,0.101,0.41877076411960135,569
3,2,1,0.089,0.41943521594684385,686
3,2,1,0.121,0.41877076411960135,826
3,2,1,0.126,0.412624584717608,996
3,2,1,0.135,0.40813953488372096,1201
3,2,1,0.127,0.4009966777408638,1447
3,2,1,0.136,0.4011627906976744,1744
3,2,1,0.138,0.3925249169435216,2102
3,2,1,0.132,0.3867109634551495,2533
3,2,1,0.149,0.3877076411960133,3053
3,2,1,0.146,0.38438538205980066,3679
3,2,1,0.151,0.37840531561461793,4434
3,2,1,0.146,0.3825581395348837,5344
3,2,1,0.153,0.37940199335548175,6441
3,2,1,0.165,0.3719269102990033,7762
3,2,1,0.161,0.37142857142857144,9355
3,2,1,0.171,0.37093023255813956,11274
3,2,1,0.177,0.3707641196013289,13587
3,2,1,0.18,0.3682724252491694,16374
3,2,1,0.195,0.37840531561461793,19733
3,2,1,0.202,0.37375415282392027,23782
3,2,1,0.208,0.3659468438538206,28661
3,2,1,0.231,0.3501661129568106,34541
3,2,1,0.22,0.34269102990033223,41627
3,2,1,0.21,0.3611295681063123,50167
3,2,1,0.216,0.3596345514950166,60459
3,2,1,0.216,0.36495016611295683,72863
3,2,1,0.203,0.3617940199335548,87811
3,2,1,0.202,0.3697674418604651,105825
3,2,1,0.205,0.3616279069767442,127535
3,2,1,0.191,0.3760797342192691,153700
3,2,1,0.215,0.3622923588039867,185232
3,2,1,0.235,0.3514950166112957,223232
3,2,1,0.223,0.35930232558139535,269029
3,2,1,0.216,0.3744186046511628,324221
3,2,1,0.21,0.363953488372093,390736
3,2,1,0.252,0.342358803986711,470896
3,2,1,0.226,0.3659468438538206,567501
3,2,1,0.202,0.3760797342192691,683925
3,2,1,0.222,0.36777408637873754,824234
3,2,1,0.21,0.3712624584717608,993327
3,2,1,0.219,0.34850498338870434,1197110
3,2,1,0.189,0.35614617940199333,1442699
3,2,1,0.21,0.3573089700996678,1738672
3,2,1,0.239,0.3661129568106312,2095364
3,2,1,0.229,0.38355481727574753,2525232
3,2,1,0.223,0.34933554817275747,3043288
3,2,1,0.221,0.3652823920265781,3667625
3,2,1,0.219,0.36777408637873754,4420045
3,2,1,0.205,0.36079734219269105,5326826
3,2,1,0.212,0.36727574750830566,6419634
3,2,1,0.187,0.36511627906976746,7736635
3,2,1,0.205,0.3632890365448505,9323820
3,2,1,0.244,0.3483388704318937,11236619
3,2,1,0.21,0.3812292358803987,13541833
3,2,1,0.23,0.36578073089700996,16319966
3,2,1,0.205,0.37209302325581395,19668038
3,2,1,0.219,0.3518272425249169,23702974
3,2,1,0.202,0.3646179401993355,28565684
3,2,1,0.193,0.35132890365448505,34425988
3,2,1,0.206,0.3724252491694352,41488545
3,2,1,0.2,0.37142857142857144,49999999
0,2,2,0.035,0.3307308970099668,1
0,2,2,0.035,0.3307308970099668,2
0,2,2,0.035,0.3307308970099668,3
0,2,2,0.035,0.32990033222591364,4
0,2,2,0.035,0.32990033222591364,5
0,2,2,0.035,0.32990033222591364,6
0,2,2,0.035,0.32990033222591364,7
0,2,2,0.035,0.32990033222591364,9
0,2,2,0.035,0.32990033222591364,11
0,2,2,0.035,0.32990033222591364,13
0,2,2,0.035,0.3292358803986711,16
0,2,2,0.035,0.3292358803986711,19
0,2,2,0.035,0.3292358803986711,23
0,2,2,0.035,0.32906976744186045,28
0,2,2,0.035,0.32906976744186045,34
0,2,2,0.035,0.32906976744186045,41
0,2,2,0.035,0.3287375415282392,50
0,2,2,0.035,0.3280730897009967,60
0,2,2,0.033,0.32857142857142857,73
0,2,2,0.033,0.3292358803986711,88
0,2,2,0.034,0.3295681063122924,106
0,2,2,0.032,0.33056478405315615,127
0,2,2,0.033,0.33006644518272427,154
0,2,2,0.037,0.33122923588039865,185
0,2,2,0.037,0.331063122923588,223
0,2,2,0.037,0.3303986710963455,269
0,2,2,0.039,0.3267441860465116,325
0,2,2,0.042,0.32574750830564786,392
0,2,2,0.042,0.32475083056478404,472
0,2,2,0.042,0.32358803986710966,569
0,2,2,0.029,0.3217607973421927,686
0,2,2,0.024,0.31926910299003325,826
0,2,2,0.03,0.3186046511627907,996
0,2,2,0.039,0.31578073089701,1201
0,2,2,0.04,0.31345514950166115,1447
0,2,2,0.054,0.3084717607973422,1744
0,2,2,0.029,0.30498338870431896,2102
0,2,2,0.048,0.30415282392026577,2533
0,2,2,0.058,0.3021594684385382,3053
0,2,2,0.055,0.2966777408637874,3679
0,2,2,0.058,0.2941860465116279,4434
0,2,2,0.06,0.29019933554817273,5344
0,2,2,0.053,0.28604651162790695,6441
0,2,2,0.074,0.2777408637873754,7762
0,2,2,0.082,0.2757475083056478,9355
0,2,2,0.083,0.276578073089701,11274
0,2,2,0.07,0.26760797342192694,13587
0,2,2,0.085,0.26627906976744187,16374
0,2,2,0.082,0.25664451827242524,19733
0,2,2,0.081,0.259468438538206,23782
0,2,2,0.084,0.26411960132890366,28661
0,2,2,0.096,0.2787375415282392,34541
0,2,2,0.084,0.27674418604651163,41627
0,2,2,0.084,0.28255813953488373,50167
0,2,2,0.08,0.27956810631229234,60459
0,2,2,0.088,0.2705980066445183,72863
0,2,2,0.089,0.27325581395348836,87811
0,2,2,0.086,0.27840531561461795,105825
0,2,2,0.088,0.2755813953488372,127535
0,2,2,0.084,0.2792358803986711,153700
0,2,2,0.09,0.26960132890365446,185232
0,2,2,0.09,0.27541528239202656,223232
0,2,2,0.081,0.2700996677740864,269029
0,2,2,0.082,0.29335548172757475,324221
0,2,2,0.093,0.2800664451827243,390736
0,2,2,0.092,0.28853820598006646,470896
0,2,2,0.108,0.2840531561461794,567501
0,2,2,0.097,0.25963455149501663,683925
0,2,2,0.085,0.27308970099667773,824234
0,2,2,0.103,0.2759136212624585,993327
0,2,2,0.093,0.2654485049833887,1197110
0,2,2,0.094,0.28687707641196014,1442699
0,2,2,0.094,0.28255813953488373,1738672
0,2,2,0.109,0.29551495016611296,2095364
0,2,2,0.097,0.28122923588039866,2525232
0,2,2,0.089,0.28637873754152826,3043288
0,2,2,0.093,0.2823920265780731,3667625
0,2,2,0.093,0.28903654485049834,4420045
0,2,2,0.082,0.2705980066445183,5326826
0,2,2,0.076,0.276578073089701,6419634
0,2,2,0.088,0.26578073089701,7736635
0,2,2,0.081,0.28637873754152826,9323820
0,2,2,0.092,0.28554817275747507,11236619
0,2,2,0.087,0.2712624584717608,13541833
0,2,2,0.091,0.26411960132890366,16319966
0,2,2,0.091,0.276578073089701,19668038
0,2,2,0.091,0.2787375415282392,23702974
0,2,2,0.093,0.27956810631229234,28565684
0,2,2,0.086,0.27890365448504983,34425988
0,2,2,0.093,0.2709302325581395,41488545
0,2,2,0.091,0.2729235880398671,49999999
1,2,2,0.012,0.31611295681063123,1
1,2,2,0.012,0.31611295681063123,2
1,2,2,0.012,0.31611295681063123,3
1,2,2,0.012,0.31611295681063123,4
1,2,2,0.012,0.3152823920265781,5
1,2,2,0.012,0.3152823920265781,6
1,2,2,0.012,0.3152823920265781,7
1,2,2,0.012,0.3152823920265781,9
1,2,2,0.012,0.3152823920265781,11
1,2,2,0.012,0.3152823920265781,13
1,2,2,0.012,0.3152823920265781,16
1,2,2,0.012,0.31461794019933553,19
1,2,2,0.012,0.31461794019933553,23
1,2,2,0.012,0.31478405315614616,28
1,2,2,0.012,0.31511627906976747,34
1,2,2,0.012,0.31511627906976747,41
1,2,2,0.012,0.31511627906976747,50
1,2,2,0.012,0.3152823920265781,60
1,2,2,0.012,0.3152823920265781,73
1,2,2,0.012,0.3149501661129568,88
1,2,2,0.012,0.31478405315614616,106
1,2,2,0.012,0.3144518272425249,127
1,2,2,0.013,0.31245847176079733,154
1,2,2,0.013,0.31245847176079733,185
1,2,2,0.013,0.3106312292358804,223
1,2,2,0.013,0.30880398671096343,269
1,2,2,0.012,0.3079734219269103,325
1,2,2,0.014,0.30714285714285716,392
1,2,2,0.014,0.3051495016611296,472
1,2,2,0.014,0.30465116279069765,569
1,2,2,0.014,0.30249169435215945,686
1,2,2,0.015,0.2978405315614618,826
1,2,2,0.02,0.29750830564784053,996
1,2,2,0.023,0.2951827242524917,1201
1,2,2,0.028,0.29119601328903655,1447
1,2,2,0.029,0.2893687707641196,1744
1,2,2,0.031,0.28322259136212624,2102
1,2,2,0.032,0.28488372093023256,2533
1,2,2,0.049,0.2843853820598007,3053
1,2,2,0.057,0.2760797342192691,3679
1,2,2,0.053,0.27475083056478405,4434
1,2,2,0.059,0.2744186046511628,5344
1,2,2,0.063,0.26827242524916944,6441
1,2,2,0.069,0.26627906976744187,7762
1,2,2,0.079,0.26893687707641195,9355
1,2,2,0.075,0.2616279069767442,11274
1,2,2,0.075,0.26461794019933554,13587
1,2,2,0.066,0.260797342192691,16374
1,2,2,0.075,0.2599667774086379,19733
1,2,2,0.076,0.26561461794019936,23782
1,2,2,0.078,0.27691029900332226,28661
1,2,2,0.076,0.26395348837209304,34541
1,2,2,0.077,0.267109634551495,41627
1,2,2,0.077,0.26677740863787375,50167
1,2,2,0.068,0.2599667774086379,60459
1,2,2,0.101,0.2669435215946844,72863
1,2,2,0.092,0.2586378737541528,87811
1,2,2,0.084,0.2574750830564784,105825
1,2,2,0.099,0.26993355481727577,127535
1,2,2,0.118,0.2621262458471761,153700
1,2,2,0.082,0.2599667774086379,185232
1,2,2,0.077,0.2712624584717608,223232
1,2,2,0.12,0.26411960132890366,269029
1,2,2,0.068,0.2599667774086379,324221
1,2,2,0.075,0.25514950166112954,390736
1,2,2,0.077,0.2548172757475083,470896
1,2,2,0.095,0.26411960132890366,567501
1,2,2,0.093,0.26312292358803985,683925
1,2,2,0.086,0.2541528239202658,824234
1,2,2,0.081,0.26611295681063124,993327
1,2,2,0.102,0.26976744186046514,1197110
1,2,2,0.081,0.2757475083056478,1442699
1,2,2,0.094,0.26461794019933554,1738672
1,2,2,0.082,0.2632890365448505,2095364
1,2,2,0.1,0.2654485049833887,2525232
1,2,2,0.087,0.267109634551495,3043288
1,2,2,0.099,0.2750830564784053,3667625
1,2,2,0.078,0.2579734219269103,4420045
1,2,2,0.096,0.2714285714285714,5326826
1,2,2,0.074,0.2700996677740864,6419634
1,2,2,0.068,0.2622923588039867,7736635
1,2,2,0.1,0.26827242524916944,9323820
1,2,2,0.072,0.26528239202657805,11236619
1,2,2,0.087,0.25764119601328905,13541833
1,2,2,0.077,0.2573089700996678,16319966
1,2,2,0.074,0.2709302325581395,19668038
1,2,2,0.097,0.26179401993355483,23702974
1,2,2,0.098,0.26196013289036546,28565684
1,2,2,0.078,0.2549833887043189,34425988
1,2,2,0.081,0.2735880398671096,41488545
1,2,2,0.094,0.25681063122923586,49999999
2,2,2,0.018,0.337375415282392,1
2,2,2,0.018,0.337375415282392,2
2,2,2,0.018,0.337375415282392,3
2,2,2,0.018,0.337375415282392,4
2,2,2,0.032,0.33754152823920264,5
2,2,2,0.032,0.33754152823920264,6
2,2,2,0.032,0.337375415282392,7
2,2,2,0.032,0.33588039867109637,9
2,2,2,0.032,0.33588039867109637,11
2,2,2,0.032,0.33588039867109637,13
2,2,2,0.032,0.33588039867109637,16
2,2,2,0.032,0.33588039867109637,19
2,2,2,0.032,0.33538205980066443,23
2,2,2,0.032,0.33538205980066443,28
2,2,2,0.032,0.33538205980066443,34
2,2,2,0.032,0.3352159468438538,41
2,2,2,0.032,0.33488372093023255,50
2,2,2,0.032,0.3343853820598007,60
2,2,2,0.032,0.3338870431893688,73
2,2,2,0.032,0.3318936877076412,88
2,2,2,0.038,0.3330564784053156,106
2,2,2,0.033,0.332890365448505,127
2,2,2,0.037,0.3323920265780731,154
2,2,2,0.037,0.33272425249169435,185
2,2,2,0.028,0.3325581395348837,223
2,2,2,0.026,0.33222591362126247,269
2,2,2,0.023,0.32906976744186045,325
2,2,2,0.023,0.3280730897009967,392
2,2,2,0.025,0.32558139534883723,472
2,2,2,0.04,0.32259136212624584,569
2,2,2,0.059,0.3181063122923588,686
2,2,2,0.034,0.32142857142857145,826
2,2,2,0.049,0.3186046511627907,996
2,2,2,0.073,0.3129568106312292,1201
2,2,2,0.068,0.3132890365448505,1447
2,2,2,0.07,0.31146179401993357,1744
2,2,2,0.081,0.30348837209302326,2102
2,2,2,0.087,0.2956810631229236,2533
2,2,2,0.089,0.2935215946843854,3053
2,2,2,0.077,0.2887043189368771,3679
2,2,2,0.092,0.28471760797342194,4434
2,2,2,0.085,0.28704318936877077,5344
2,2,2,0.077,0.2835548172757475,6441
2,2,2,0.091,0.276578073089701,7762
2,2,2,0.081,0.27757475083056476,9355
2,2,2,0.071,0.2724252491694352,11274
2,2,2,0.079,0.27541528239202656,13587
2,2,2,0.064,0.2815614617940199,16374
2,2,2,0.069,0.2867109634551495,19733
2,2,2,0.077,0.2750830564784053,23782
2,2,2,0.086,0.2729235880398671,28661
2,2,2,0.086,0.28189368770764117,34541
2,2,2,0.109,0.2782392026578073,41627
2,2,2,0.105,0.28039867109634553,50167
2,2,2,0.095,0.29119601328903655,60459
2,2,2,0.096,0.30182724252491694,72863
2,2,2,0.076,0.2903654485049834,87811
2,2,2,0.085,0.28621262458471763,105825
2,2,2,0.089,0.2735880398671096,127535
2,2,2,0.083,0.28471760797342194,153700
2,2,2,0.078,0.28122923588039866,185232
2,2,2,0.089,0.2898671096345515,223232
2,2,2,0.091,0.28837209302325584,269029
2,2,2,0.09,0.2845514950166113,324221
2,2,2,0.1,0.282890365448505,390736
2,2,2,0.085,0.29169435215946843,470896
2,2,2,0.092,0.28122923588039866,567501
2,2,2,0.104,0.28255813953488373,683925
2,2,2,0.107,0.2840531561461794,824234
2,2,2,0.075,0.28056478405315616,993327
2,2,2,0.103,0.26528239202657805,1197110
2,2,2,0.083,0.2770764119601329,1442699
2,2,2,0.107,0.2830564784053156,1738672
2,2,2,0.1,0.28172757475083055,2095364
2,2,2,0.088,0.2921926910299003,2525232
2,2,2,0.082,0.2722591362126246,3043288
2,2,2,0.099,0.2840531561461794,3667625
2,2,2,0.11,0.2802325581395349,4420045
2,2,2,0.09,0.2830564784053156,5326826
2,2,2,0.073,0.28637873754152826,6419634
2,2,2,0.101,0.28421926910299006,7736635
2,2,2,0.101,0.2895348837209302,9323820
2,2,2,0.098,0.2764119601328904,11236619
2,2,2,0.103,0.29019933554817273,13541833
2,2,2,0.079,0.2943521594684385,16319966
2,2,2,0.07,0.2830564784053156,19668038
2,2,2,0.084,0.28637873754152826,23702974
2,2,2,0.09,0.3043189368770764,28565684
2,2,2,0.077,0.2709302325581395,34425988
2,2,2,0.098,0.2843853820598007,41488545
2,2,2,0.083,0.2835548172757475,49999999
3,2,2,0.03,0.33637873754152825,1
3,2,2,0.03,0.33637873754152825,2
