mc,L,F,q,s_max_den,n_density,iteration
0,50,2,200,0.0008,0.037959183673469385,100
0,50,2,200,0.0008,0.03775510204081633,127
0,50,2,200,0.0008,0.037551020408163265,162
0,50,2,200,0.0008,0.0373469387755102,206
0,50,2,200,0.0008,0.036734693877551024,263
0,50,2,200,0.0008,0.03612244897959184,335
0,50,2,200,0.0008,0.035510204081632656,428
0,50,2,200,0.0008,0.03510204081632653,545
0,50,2,200,0.0008,0.03387755102040816,695
0,50,2,200,0.0008,0.03326530612244898,885
0,50,2,200,0.0008,0.03224489795918367,1128
0,50,2,200,0.0008,0.031224489795918367,1438
0,50,2,200,0.0008,0.030204081632653063,1832
0,50,2,200,0.0008,0.02979591836734694,2335
0,50,2,200,0.0008,0.027959183673469386,2976
0,50,2,200,0.0008,0.026938775510204082,3792
0,50,2,200,0.0008,0.024081632653061225,4832
0,50,2,200,0.0012,0.02122448979591837,6158
0,50,2,200,0.0012,0.017755102040816328,7847
0,50,2,200,0.0012,0.014489795918367347,10000
0,50,2,200,0.0012,0.01183673469387755,12742
0,50,2,200,0.0016,0.007346938775510204,16237
0,50,2,200,0.0016,0.005714285714285714,20691
0,50,2,200,0.0016,0.004081632653061225,26366
0,50,2,200,0.0016,0.002857142857142857,33598
0,50,2,200,0.0016,0.0014285714285714286,42813
0,50,2,200,0.0016,0.0016326530612244899,54555
0,50,2,200,0.0016,0.0010204081632653062,69519
0,50,2,200,0.0016,0.0012244897959183673,88586
0,50,2,200,0.0016,0.0010204081632653062,112883
0,50,2,200,0.0016,0.0010204081632653062,143844
0,50,2,200,0.0016,0.0010204081632653062,183298
0,50,2,200,0.0016,0.0012244897959183673,233572
0,50,2,200,0.0016,0.0010204081632653062,297635
0,50,2,200,0.0016,0.0010204081632653062,379269
0,50,2,200,0.0016,0.0010204081632653062,483293
0,50,2,200,0.0016,0.0010204081632653062,615848
0,50,2,200,0.0016,0.0010204081632653062,784759
0,50,2,200,0.0016,0.0010204081632653062,1000000
0,50,2,200,0.0016,0.0010204081632653062,1274274
0,50,2,200,0.0016,0.0012244897959183673,1623776
0,50,2,200,0.0016,0.0010204081632653062,2069138
0,50,2,200,0.0016,0.0010204081632653062,2636650
0,50,2,200,0.0016,0.0010204081632653062,3359818
0,50,2,200,0.0016,0.0010204081632653062,4281332
0,50,2,200,0.0016,0.0010204081632653062,5455594
0,50,2,200,0.0016,0.0012244897959183673,6951927
0,50,2,200,0.0016,0.0010204081632653062,8858667
0,50,2,200,0.0016,0.0012244897959183673,11288378
0,50,2,200,0.0016,0.0010204081632653062,14384498
0,50,2,200,0.0016,0.0010204081632653062,18329807
0,50,2,200,0.0016,0.0012244897959183673,23357214
0,50,2,200,0.0016,0.0010204081632653062,29763514
0,50,2,200,0.0016,0.0012244897959183673,37926901
0,50,2,200,0.0016,0.0012244897959183673,48329302
0,50,2,200,0.0016,0.0012244897959183673,61584821
0,50,2,200,0.0016,0.0010204081632653062,78475997
0,50,2,200,0.0016,0.0012244897959183673,100000000
0,50,2,200,0.0016,0.0010204081632653062,127427498
0,50,2,200,0.0016,0.0012244897959183673,162377673
